# J2K model output
# 
#date/time	catchmentNRD1_w	catchmentNRD2_w	catchmentNRG1_w	catchmentNRG2_w	catchmentSimRunoffN	sNO3_Pool	sNH4_Pool	sN_activ_pool	sN_stabel_pool	sum_Ninput	PercoN	sinterflowN	actN_up	Denit_rate	Volati_rate
2000-03-15 07:30	0.0	1.666930149646399E-7	2.5118673820295603E-9	2.312890818184343E-9	0.0017151777316485378	7.91364137176056E-6	6.088455631668274E-5	0.010071549211879818	0.4935001793341049	6.093986608327246E-6	3.4030977202102105E-11	2.20588687971803E-8	1.503327096322259E-5	0.0	0.0
2000-03-16 07:30	0.0	1.5860148933360465E-7	2.416721314494759E-9	2.2167410047240184E-9	0.0016323495165282342	4.44188920538061E-6	6.088455631668274E-5	0.010071549154559354	0.4935001793914254	2.6264671826195702E-6	5.866792976871237E-12	5.95846358864566E-9	7.891501176814297E-6	0.0	0.0
2000-03-17 07:30	0.0	1.7724005206577448E-7	2.5482772812282446E-9	2.366252447362487E-9	0.0018215458179436524	2.4060242055762356E-5	6.088455631668274E-5	0.010071549097267549	0.49350017944871716	2.3291482190109633E-5	2.2127659332148067E-8	1.0166793089906176E-6	4.437771756802339E-6	0.0	0.0
2000-03-18 07:30	0.0	1.8565258554685877E-7	2.5918946704483523E-9	2.439813476486789E-9	0.0019068429369379389	1.0787922414317908E-5	6.088455631668274E-5	0.010071549040004391	0.4935001795059803	9.048898066208132E-6	2.0487976059703252E-9	6.870155806825589E-8	2.3159954003255886E-5	0.0	0.0
2000-03-19 07:30	0.0	1.854735005878943E-7	2.5644356875785544E-9	2.436925342079912E-9	0.0019047486161755276	1.853829129199154E-6	6.088455631668274E-5	0.010071548982769865	0.4935001795632149	9.83503023385353E-8	9.152242589212765E-14	2.428352695733136E-10	1.0655172525988383E-5	0.0	0.0
2000-03-20 07:30	0.0	1.8049995611387406E-7	2.4980543545966243E-9	2.3842038383409195E-9	0.001853822143068116	1.6983927517154425E-6	6.088455631668274E-5	0.010071548925563953	0.49350017962042086	0.0	7.174443621407406E-15	3.916066853104139E-11	1.8536688597728557E-6	0.0	0.0
2000-03-21 07:30	0.0	1.7299296696893653E-7	2.4110840976463994E-9	2.3005671767753165E-9	0.0017770461824335824	1.6367076276141535E-6	6.088455631668274E-5	0.010071548868386647	0.4935001796775981	0.0	4.816805876126268E-16	6.267321522932158E-12	1.6983763550118381E-6	0.0	0.0
2000-03-22 07:30	0.0	1.64288952654895E-7	2.3142073423720464E-9	2.1993099738942422E-9	0.0016880246997116129	1.5901866032099984E-6	6.084966988462727E-5	0.010071548811237925	0.49350017973474686	0.0	2.427415545489874E-17	7.488884138272457E-13	1.6367057081216162E-6	0.0	1.8391177026712535E-14
2000-03-23 07:30	0.0	1.551757252638628E-7	2.2137270243883755E-9	2.0895624688004066E-9	0.0015947901475705157	6.099893231133154E-6	5.936978146484738E-5	0.010071548754117782	0.49350017979186706	3.056602024234835E-6	1.7561920079265192E-15	1.218860548289088E-10	1.5901864061688087E-6	0.0	7.895741152100307E-13
2000-03-24 07:30	0.0	1.4611326045018398E-7	2.113362129942477E-9	1.9774077406301813E-9	0.0015020403032075663	7.656250802706337E-6	5.756038940200914E-5	0.010071548697026197	0.49350017984895855	4.213123637305398E-6	3.2185091926307013E-15	4.59995092296202E-10	6.099865827665951E-6	0.0	9.6842216002607E-13
2000-03-25 07:30	0.0	1.373494349011731E-7	2.0151833447646634E-9	1.866669080960564E-9	0.0014123128732689832	4.501835269914824E-6	5.519506307451251E-5	0.010071548639963157	0.49350017990602174	5.526147527595662E-7	1.5898234582298056E-16	4.785486601672401E-11	7.656177729241915E-6	0.0	1.2729151522300418E-12
2000-03-26 07:30	0.0	1.2902011714405847E-7	1.920374055782862E-9	1.759704303600882E-9	0.0013270019550344222	3.837247424175619E-6	5.296258080203028E-5	0.01007154858292865	0.49350017996305623	8.119730805286151E-8	7.956374645696776E-18	5.0248733429536035E-12	4.501827761454586E-6	0.0	1.2010227263050562E-12
2000-03-27 07:30	0.0	1.2119718236283963E-7	1.8296088291698901E-9	1.657897339259287E-9	0.0012468468853126882	8.719847812763134E-6	5.145002133081471E-5	0.01007154852592266	0.4935001800200622	5.566732416460935E-6	5.171935812211404E-16	5.818925575467288E-10	3.837246754856633E-6	0.0	8.087560976943979E-13
2000-03-28 07:30	0.0	1.1390178376752239E-7	1.743186059173101E-9	1.5619295890981666E-9	0.0011720689941579366	5.939913757023774E-6	5.084372623222666E-5	0.010071548468945172	0.4935001800770398	3.6363277410764053E-6	4.157133930322458E-16	6.952176141362134E-10	8.719784950121489E-6	0.0	3.214283093277164E-13
2000-03-29 07:30	0.0	1.0838202111704773E-7	1.6680400323398569E-9	1.4776390828568338E-9	0.0011152770023224441	1.555947036274669E-5	5.061661512138748E-5	0.010071548411996176	0.4935001801339888	1.3643632712244444E-5	4.573750960024176E-11	1.1073365813978461E-7	5.9398426296181865E-6	0.0	1.1996061444938978E-13
2000-03-30 07:30	0.0	1.060349776560707E-7	1.630672467109061E-9	1.4448609523924847E-9	0.0010911051107557225	1.579796805116501E-5	5.061661512138748E-5	0.010071548355075653	0.4935001801909093	1.414500516449034E-5	9.043690615837568E-9	1.3817636467888984E-7	1.546167892479774E-5	0.0	0.0
2000-03-31 07:30	0.0	1.0293428151780066E-7	1.5883078758184706E-9	1.4107905454227783E-9	0.001059333799390419	6.009928960442608E-6	5.061661512138748E-5	0.010071548298183589	0.4935001802478014	4.1941052020457155E-6	5.262456710432585E-12	8.231512990685133E-9	1.54290464180105E-5	0.0	0.0
2000-04-01 07:30	0.0	9.929322142194902E-8	1.5420454779154953E-9	1.3707152167497367E-9	0.0010220598211661425	3.114021989251658E-6	0.0020306165899384248	0.010071548241319974	0.49350018030466497	0.001981328114034143	6.801975115048191E-13	1.527117864445396E-9	6.002132130027038E-6	0.0	0.0
2000-04-02 07:30	0.0	9.533089326325168E-8	1.492955637917831E-9	1.3248490744736101E-9	9.81486979756431E-4	2.2741314560041827E-5	0.002009582724286588	0.010071548184484788	0.49350018036150023	0.0	2.675203851912208E-13	1.5068954170348939E-9	3.1131399360596446E-6	0.0	1.1143116483886692E-11
2000-04-03 07:30	0.0	9.122533027893836E-8	1.442209690605384E-9	1.274987716568184E-9	9.394252768611192E-4	9.23668775564444E-5	0.0019199292885954697	0.010071548127678019	0.493500180418307	1.0923697942881704E-6	1.411996424958833E-13	2.024053288867869E-9	2.274068988048127E-5	0.0	4.8335707504737546E-11
2000-04-04 07:30	0.0	8.715465464536282E-8	1.3907797446801154E-9	1.2229762861637254E-9	8.976841067620666E-4	1.9175225702719388E-4	0.0017954941054951871	0.010071548071219882	0.49350018047508537	3.3419115299760686E-6	2.738322132867151E-13	9.199729825249638E-9	2.9999999999999997E-5	0.0	6.780177549961586E-11
2000-04-05 07:30	0.0	8.315205919815304E-8	1.3393625987344662E-9	1.1702619006298087E-9	8.566168369751731E-4	2.580592983698066E-4	0.0017019914220346905	0.010071548014781436	0.4935001805318356	1.2165516690988333E-6	6.190915919187524E-14	4.7157471380278555E-9	2.9999999999999997E-5	0.0	5.060741206177276E-11
2000-04-06 07:30	0.0	7.923834457768947E-8	1.288479816584985E-9	1.1179106069004382E-9	8.16447350011749E-4	3.071833029414348E-4	0.0016243666253411082	0.010071547958349091	0.4935001805885575	0.0	3.0255775918861516E-15	5.113073312531487E-10	2.9999999999999997E-5	0.0	4.1872240755247365E-11
2000-04-07 07:30	0.0	7.545022685752479E-8	1.2385173130781574E-9	1.0666673591052141E-9	7.775541152970816E-4	3.532010575077801E-4	0.001549756442011108	0.010071547901923874	0.4935001806452512	0.0	9.520483974885317E-17	3.485563924935912E-11	2.9999999999999997E-5	0.0	4.025287528785446E-11
2000-04-08 07:30	0.0	7.181261342797084E-8	1.1897487643158732E-9	1.0170237120952423E-9	7.401938590438195E-4	4.439409767699599E-4	0.0014303220213037614	0.01007154784550465	0.4935001807019167	0.0	1.3823954376088918E-18	1.0886117977657076E-12	2.9999999999999997E-5	0.0	3.982767349404743E-11
2000-04-09 07:30	0.0	6.833889535838492E-8	1.1423536291227455E-9	9.692779353315913E-10	7.045052692283925E-4	5.104069227357261E-4	0.0013350842353942057	0.010071547789096698	0.49350018075855395	0.0	5.871416378000205E-21	1.2112825609673872E-14	2.9999999999999997E-5	0.0	3.5684333017867935E-11
2000-04-10 07:30	0.0	6.503401809614673E-8	1.096436168955362E-9	9.235864363700124E-10	6.70540407014721E-4	5.686688238900084E-4	0.001248015519258516	0.010071547732708292	0.493500180815163	0.0	3.815564910267616E-24	6.181622865590545E-17	2.9999999999999997E-5	0.0	3.4540429092425833E-11
2000-04-11 07:30	0.0	6.189931009848606E-8	1.0520843031566206E-9	8.800369081169786E-10	6.383143130975966E-4	6.29905734228389E-4	0.0011600227761806962	0.010071547676349024	0.49350018087174397	2.034675777973297E-6	9.057418020769455E-21	1.1344358257731063E-12	2.9999999999999997E-5	0.0	3.406963895780806E-11
2000-04-12 07:30	0.0	5.8933797279240156E-8	1.0093528721618283E-9	8.386539608365182E-10	6.07818041122385E-4	6.635328428933589E-4	0.001105145981142057	0.010071547620050131	0.4935001809282966	7.352113205523446E-6	2.0555416679446481E-19	1.8336235957363554E-10	2.9999999999999997E-5	0.0	2.9627716461862245E-11
2000-04-13 07:30	0.0	5.6144953238387754E-8	9.682674867001766E-10	7.994158469038972E-10	5.791263657199183E-4	6.955543759633224E-4	0.00104843081007156	0.010071547563782287	0.4935001809848211	3.878650848979876E-6	4.586627866672359E-19	2.1485568919483775E-9	2.9999999999999997E-5	0.0	3.0684387828524494E-11
2000-04-14 07:30	0.0	5.3516420720069256E-8	9.288279672419907E-10	7.622668361193391E-10	5.520751552343058E-4	7.200830613736235E-4	9.9703901029084E-4	0.010071547507536915	0.4935001810413176	1.7241593462848776E-6	4.498041039642668E-20	1.0513610268777764E-9	2.9999999999999997E-5	0.0	2.777093060726385E-11
2000-04-15 07:30	0.0	5.1034887855643124E-8	8.910165879311417E-10	7.271303572613671E-10	5.265303480083563E-4	7.542021368804186E-4	9.352343757483624E-4	0.010071547451307335	0.4935001810977858	9.552436542422677E-7	1.6271245290923628E-21	2.2632941729111402E-10	2.9999999999999997E-5	0.0	3.362569629147106E-11
2000-04-16 07:30	0.0	4.869158104796085E-8	8.548026211902079E-10	6.939171005127609E-10	5.024030076966381E-4	8.278728562296864E-4	8.327680235646928E-4	0.010071547395076399	0.493500181154226	0.0	1.0759820817978183E-24	1.11863411561146E-12	2.9999999999999997E-5	0.0	4.089768839700518E-11
2000-04-17 07:30	0.0	4.6479110968312426E-8	8.201456286586507E-10	6.625306206049893E-10	4.796178721757607E-4	9.01050606481796E-4	7.307696645259152E-4	0.01007154733886732	0.49350018121063804	0.0	3.493754961563642E-28	3.376941323873601E-15	2.9999999999999997E-5	0.0	4.277955654738608E-11
