# J2K model output
# 
#date/time	precip	tmeam	rhum	sunh	rain	snow	solRad	netRad	potETP
1984-01-16 07:30	9.24	-3.6	96.9864555942396	0.0	0.0	9.24	2.2690278249463485	3.9276324508194245	0.16840408566596612
1984-01-17 07:30	9.76	-1.05	95.89343220660503	1.3	1.83	7.93	3.0172889719984757	3.154876333888341	0.2074954186618729
1984-01-18 07:30	1.81	-4.2	95.96870407016876	0.0	0.0	1.81	2.33508612209902	3.980685975174539	0.19975794819106898
1984-01-19 07:30	0.0	-5.05	96.12599115622858	1.1	0.0	0.0	2.98733114032245	3.348015423716132	0.19108107711654732
1984-01-20 07:30	1.06	-4.55	89.02544264436301	2.4	0.0	1.06	3.766430268548106	2.619412895146849	0.32274632571864037
1984-01-21 07:30	0.0	-7.55	94.85870770821445	0.0	0.0	0.0	2.442555181739823	4.0505381549566515	0.2112001322188071
1984-01-22 07:30	6.75	-9.45	95.01212662441866	0.0	0.0	6.75	2.4806001808071882	4.063496146520212	0.17753828533912802
1984-01-23 07:30	18.48	-5.0	98.12987231644719	0.0	0.0	18.48	2.5197492186201007	4.108209480715134	0.13349096158408622
1984-01-24 07:30	14.06	-3.7	99.01910327020956	0.0	0.0	14.06	2.559997313821377	4.136892271797057	0.12203617659330336
1984-01-25 07:30	6.62	-4.85	97.94526447959682	0.0	0.0	6.62	2.6013389192754817	4.170557834662172	0.17287067618743096
1984-01-26 07:30	0.57	-6.55	95.0386659102837	1.6	0.0	0.57	3.609295176734023	3.3645746196134225	0.20046709321182396
1984-01-27 07:30	0.9	-3.8	94.87716566999826	0.2	0.0	0.9	2.809270637289454	4.146174394518674	0.26382951964030876
1984-01-28 07:30	1.81	-2.45	96.97721426284706	0.0	0.0	1.81	2.7318605020319344	4.274888272552685	0.24514259054741225
1984-01-29 07:30	3.37	-2.2	98.89137713042646	0.0	0.0	3.37	2.77750881141725	4.29983993433218	0.15458255420031025
1984-01-30 07:30	11.57	-2.0	100.0	0.0	0.0	11.57	2.8242138762750457	4.329254091485401	0.16136983458199447
1984-01-31 07:30	9.64	-2.6	99.00048505304169	0.0	0.0	9.64	2.871966453379658	4.370728729961897	0.16250961127317917
1984-02-01 07:30	4.74	-2.65	100.0	0.0	0.0	4.74	2.92075664555148	4.402803708496153	0.1431302287477993
1984-02-02 07:30	5.78	-1.45	99.9809498367557	0.0	0.5057499999999995	5.27425	2.9705738944942457	4.4376013624747515	0.1420051037319679
1984-02-03 07:30	20.28	-1.25	99.04248154661644	0.0	2.788499999999999	17.491500000000002	3.021406975049142	4.479660947833043	0.1501959694876844
1984-02-04 07:30	4.08	-1.75	100.0	0.0	0.050999999999999816	4.029	3.0732439908728706	4.515401146720383	0.153633755894536
1984-02-05 07:30	7.76	0.15	100.0	0.0	3.7829999999999995	3.9770000000000003	3.1260723715422265	4.546740782625067	0.15396779764498372
1984-02-06 07:30	62.61	-2.45	98.93634990452074	0.0	0.0	62.61	3.1798788710833445	4.6017814103613075	0.14275995091511326
1984-02-07 07:30	7.39	-1.5	98.04086911975648	1.0	0.5542499999999997	6.83575	3.923004572726633	4.2507041290451415	0.16606315562636692
1984-02-08 07:30	12.92	-3.55	97.9651145893522	0.0	0.0	12.92	3.290369866228565	4.689372487175241	0.17714188700231015
1984-02-09 07:30	9.51	-4.1	98.03717528285502	0.3	0.0	9.51	3.5581347376931034	4.6191646027066335	0.17477723257082475
1984-02-10 07:30	14.95	-5.45	97.12834462029211	1.4	0.0	14.95	4.400656773022339	4.268341021161974	0.19670681819056143
1984-02-11 07:30	8.33	-2.45	98.93634990452074	0.0	0.0	8.33	3.4630723654763558	4.8141765311560665	0.18237258426642328
1984-02-12 07:30	0.0	-7.2	93.1310944742772	7.9	0.0	0.0	9.267186013456865	2.1720842006488246	0.18286907894127535
1984-02-13 07:30	0.0	-7.0	95.16958248661588	2.1	0.0	0.0	5.126406785193177	4.220132298767459	0.1971685423123111
1984-02-14 07:30	0.21	-8.0	91.85073228377836	3.9	0.0	0.21	6.541818829779109	3.7178070380346275	0.23475677404058687
1984-02-15 07:30	0.0	-8.35	93.8947000365683	7.9	0.0	0.0	9.639495925169294	2.6018162218533716	0.16688301830347235
1984-02-16 07:30	0.0	-9.25	89.98079982880832	8.4	0.0	0.0	10.145471880236881	2.580055833451234	0.223860916447999
1984-02-17 07:30	0.0	-8.65	82.19060066109316	8.7	0.0	0.0	10.50713592686135	2.559125094892062	0.34392196812221254
1984-02-18 07:30	0.0	-10.35	85.97683531693731	8.2	0.0	0.0	10.25436502217059	2.9168338841161106	0.271966767181091
1984-02-19 07:30	0.0	-8.7	87.8948970015039	8.2	0.0	0.0	10.386177160238425	3.0350830818500727	0.27336427157312093
1984-02-20 07:30	0.0	-5.65	88.0775426936976	6.5	0.0	0.0	9.172973719254992	3.5742872904614287	0.3492632697799984
1984-02-21 07:30	0.4	-4.2	97.07816885710712	0.1	0.0	0.4	4.173301795499558	5.270760006265818	0.22499986085630394
