#rain.dat		rainfall																						
@dataValueAttribs																								
rain	0	9999	mm																					
@dataSetAttribs																								
missingDataVal	-9999																							
dataStart	01.02.1993 07:30																							
dataEnd	31.12.1999 07:30																							
tres	d																							
@statAttribVal																								
name	Serala	New Agatha	Monavein	Mamathola	Thabina	Letaba	Berlyn	Haenertsburg	Letaba Drift	Broederstrom	Glenshiel	Stampblokfo	Eiland	Black Hilss	Modjadji Na	Merensky	Zomerkomst	Duiwelskloo	Westphalia	Vergelegen	Belvedere	De Hoek	Kondowi	
ID	635873W	679267W	679268W	679209W	679508W	679562A	679654W	678776W	679086W	678858W	678836W	678863W	680280W	680225W	679608W	679227W	679197W	679194W	679164W	679141W	679135W	679019W	680494W	
31.05.1995	7:30	0	1	2.5	0	0	5.1	0	0	0	6.5	0	0	0	0	0	4	0	3	2.8	0	12.5	0	0
01.06.1995	7:30	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	5.2	0	0	0.5	0	0	0
02.06.1995	7:30	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0.5	0	0	0	0	0	0
03.06.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04.06.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05.06.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0
06.06.1995	7:30	0	0	0	0	0	0	0	0	0.8	3	1.5	0	0	0	0	0	0	0	0	0	0	0	0
07.06.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
08.06.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
09.06.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.06.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.06.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.06.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.06.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14.06.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.06.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.06.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.06.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.06.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.06.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20.06.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.06.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22.06.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.06.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24.06.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25.06.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26.06.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27.06.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28.06.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29.06.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30.06.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0
01.07.1995	7:30	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	5.5	0	0	0
02.07.1995	7:30	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
03.07.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04.07.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05.07.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06.07.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
07.07.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
08.07.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
09.07.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.07.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.07.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5	0
12.07.1995	7:30	0	0.2	0.2	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0.8	0	0
13.07.1995	7:30	0	0	0.3	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0
14.07.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.07.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.07.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.07.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.07.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.07.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20.07.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.07.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22.07.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.07.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24.07.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25.07.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26.07.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27.07.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28.07.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29.07.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30.07.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31.07.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01.08.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02.08.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03.08.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04.08.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05.08.1995	7:30	0	0	0	0	0	0	0	0	0	0	0.5	0	0.1	0	0	0	0	0	0	0	0	0	0
06.08.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
07.08.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
08.08.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
09.08.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.08.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.08.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.08.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.08.1995	7:30	0	1.3	0.8	0	0	0	0	0	0	0	1	1.5	0	0	0	0	0	0	0	0	0	0	0
14.08.1995	7:30	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	2	1.8	0	0	0	0	0	0
15.08.1995	7:30	0	0	0	0	0	3.7	0	2.5	0	27.5	5.5	28	12	0	0	3.5	0	2.5	2.5	9	3.5	18.5	0
16.08.1995	7:30	0	2	1.1	0	0	3.7	0	0.5	0	4.5	1	0.5	0	0	2	0	0	1.5	1	4.5	0	2.5	0
17.08.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0
18.08.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.08.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20.08.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.08.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22.08.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0
23.08.1995	7:30	0	1.5	1.3	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
24.08.1995	7:30	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0
25.08.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26.08.1995	7:30	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27.08.1995	7:30	0	6.5	5.5	7	0	3.7	0	3	0	4.5	4	4	0	0	0	2.5	0.9	1.5	0	10.5	0	0	0
28.08.1995	7:30	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	1	0	0	0
29.08.1995	7:30	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	9.5	0
30.08.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31.08.1995	7:30	0	0	0	0	0	0	0	0	0	0.9	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0
01.09.1995	7:30	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02.09.1995	7:30	0.3	0	0	0	0	6.5	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03.09.1995	7:30	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04.09.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05.09.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06.09.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
07.09.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
08.09.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
09.09.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.09.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.09.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.09.1995	7:30	0	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.09.1995	7:30	5.5	0.3	1.1	0	0	6.5	0	3	0	6.5	0	0	0	0	0	0	0	1.5	1.6	0	0.5	3.5	0
14.09.1995	7:30	0	0	0	0	0	0	0	0	0	2.5	0.5	0	1.3	0	1	0	0	1.5	0	0	3	1	0
15.09.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.09.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.09.1995	7:30	0.9	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.09.1995	7:30	0	4.7	1.5	0	0	6.5	0	4	1	7.5	5	5.5	0	0	0	0	0	0.5	0	2.5	0.7	5.5	0
19.09.1995	7:30	0	1.7	0	5	0	6.6	0	5.5	1.4	1.4	3.5	2	0	0	0	0	1.6	1	1.1	3	2	4	0
20.09.1995	7:30	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.09.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22.09.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.09.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24.09.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25.09.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
26.09.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27.09.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0.8	0	0	0
28.09.1995	7:30	1.6	4	0	5	3.5	6.5	0	0	1.3	5.3	3	2	0.3	0	0	0	0	0	0	0	0.5	0	0
29.09.1995	7:30	0	3	3	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0
30.09.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01.10.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02.10.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03.10.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0
04.10.1995	7:30	0	0	0	0	0	5.4	0	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05.10.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06.10.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
07.10.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
08.10.1995	7:30	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
09.10.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.10.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.10.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.10.1995	7:30	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.10.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0
14.10.1995	7:30	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0.1	0	0	0
15.10.1995	7:30	0	5	1.9	3	0	5.5	0	0	1.8	4	2	4	0.2	0	0	1.5	0	0	0.5	3.5	0	0	0
16.10.1995	7:30	0	0.8	2.3	0	0	0	0	0	0	0.3	0	10.5	0	0	0	0	0	0	0	4	0.7	0	0
17.10.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0
18.10.1995	7:30	17	0	5	5.5	0	0	0	20	0	0	0	0	0	0.5	0	0	6.5	0	0	0	0	14	0
19.10.1995	7:30	1.7	5.5	0	0	7.3	5.8	13	0	9.8	6.5	13.5	0	29.5	0	0	8	0	7	6.5	8.5	7.5	0	11.6
20.10.1995	7:30	0	3.2	4	0	0	5.5	0	0	3.2	1.5	2	0	1.3	0	2	2.5	0	1.4	0	7.5	0	0	0
21.10.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0	0	0
22.10.1995	7:30	3.7	3.5	4.8	6	4.2	5.8	0	0	0	0	0	5.5	0	6.5	0	5	12.5	0	4	0.1	0	0	0
23.10.1995	7:30	0	2	0	0	0.5	5.4	7.5	6	2	10.6	8	7.5	13.3	0	14	0	0	9.5	0	0.1	10.5	15	7.2
24.10.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25.10.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26.10.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0.1	0	0	0
27.10.1995	7:30	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
28.10.1995	7:30	9.2	0	0	0	0	5.5	0	6.6	0.9	0	0	1.5	0	5	0	0	3	3	0	2	1	0	0
29.10.1995	7:30	1.3	16.5	11.8	13.5	0.7	5.6	0	0	4.5	10.3	7.5	4.5	1.1	0	0	5	1.4	5.5	17	31	6.5	14.5	0
30.10.1995	7:30	0	5.5	8.5	5.5	0	5.5	0	6	2.4	8	7	5.5	0	0	0	0	0	1.5	2	17	3.5	20	0
31.10.1995	7:30	0	0	0.5	0	0	0	0	0	1.2	0	0.5	0	0	0	0	0	0	0	0	1	0.1	0	0
01.11.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02.11.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03.11.1995	7:30	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04.11.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0.7	0	0	0	0	0	0
05.11.1995	7:30	0	1.6	0.5	0	0	7.5	0	0	0.8	3.8	2	0	0	0	0	0	0	1.5	2	0.3	1	2.5	0
06.11.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
07.11.1995	7:30	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4.5	1	0	0	0	0	0	0
08.11.1995	7:30	27.5	6.5	7.5	12	2	7.5	0	7.5	27.2	9	15.5	6	5.5	10.5	0	0	48.5	11.3	12.8	2.5	2	9.5	0
09.11.1995	7:30	3	4	4.5	3.5	0.7	7.8	6	0	6.5	55	11	24.5	11	0	1.1	0	0	21.3	25.7	24	34.5	70	5.1
10.11.1995	7:30	0	0	0	0	0	0	0	0	0.4	0	0.5	0	0	0	0	0	0	0.3	0	0.5	0.5	0	0
11.11.1995	7:30	0	0	0	0	0	0	0	0	0	3.5	0.5	0	0.5	0	0	0	0	0	0	2	0	0	0
12.11.1995	7:30	0	0	0	0	0	7.6	0	0	0	1.5	0	0	0	0	0	0	5.5	0.1	0	0.1	0	4	0
13.11.1995	7:30	0	0.4	0.3	0	0	7.5	0	2	0	2.3	1	2.5	0	0	0	0	0	0	0	0.2	0	0	0
14.11.1995	7:30	0	0	0	0	0	0	0	2	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0
15.11.1995	7:30	0	17.6	1	17	0	7.5	0	0	0.4	11.5	2	4.5	0	0	0	0.3	2	0	0	15.5	0	0	0
16.11.1995	7:30	3	0	17	0	0	7.7	0	0.1	1.9	2.5	0.5	0	0	1	0	20	13.7	2	0	0	0	35	0
17.11.1995	7:30	8	34.5	30.5	45	0	7.7	8.5	0	2.6	33.5	13.5	0.5	3	4	0	20	13.4	25.5	0	13	21.5	0	0
18.11.1995	7:30	16	52	48	0	0	7.7	5.5	0	25.6	57.5	31	51.5	6.5	3	3.5	20	11.7	36.5	0	46	42	0	6.2
19.11.1995	7:30	7	28.5	20.2	58	34.5	7.7	0	56	19.4	27	25.5	19	4.5	6	50	10	24.1	23.6	74.5	30	25	85	4.8
20.11.1995	7:30	5.5	41	41	32.5	5	7.8	9	9	8.5	22.5	16	11.5	5.4	11	0	21	23	42	0	41	25.5	33	6.4
21.11.1995	7:30	57	118	121.6	71	41.5	7.8	15.5	15	40.4	14.5	18.5	37.5	12	1	13	20	21.5	14.5	36.4	35.5	17	15	9.4
22.11.1995	7:30	19	94.7	89	135.5	93	8.3	33.5	21.5	59.6	53.2	24	21	4.5	0	0	85	70.5	30	28	113	75.7	57	17.7
23.11.1995	7:30	2	0	0	0	0	7.6	0	0	0	2	0	0	0	0	0	14	0	0	0	0	0	0	0
24.11.1995	7:30	0	6.5	8	0	0	7.6	0	0	1.8	5	0	6	0.2	0	2.5	17	0	3.5	0	8	5.5	0	0
25.11.1995	7:30	11	17.3	18	0	0	7.6	6	0	4.4	3	1.5	5.5	5.4	0	11	0	14.5	9	0	14	12.5	0	5.1
26.11.1995	7:30	0.3	24	7	46.5	4	7.5	0	6.5	3.2	0	3	0	0	0	0	0	3.5	1.5	10	14	3	0	0
27.11.1995	7:30	0.3	1.2	0	0	0	0	0	0.1	0.8	0	3	6.5	0	0	0	0	0	1	0	5	0.5	0	0
28.11.1995	7:30	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
29.11.1995	7:30	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30.11.1995	7:30	0	0	0	0	0	7.5	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01.12.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02.12.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03.12.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04.12.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05.12.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06.12.1995	7:30	16	1.2	1	0	1.2	11	2.8	0	0.6	0	5.5	0	0	0	0	0	13.3	0	0	0	0	0	0
07.12.1995	7:30	6.5	21.5	21.8	22	6	10.5	4.9	0	14	33	16.5	20	0.7	0	0	18	0	49	22.5	49.5	23	35.5	3.9
08.12.1995	7:30	0	6.5	5.5	0	0	10.9	0	0	2.6	10.5	2.5	3.5	1.1	6	0	6	0	5.5	0	3	7	19	4.7
09.12.1995	7:30	16.5	8.5	0	0	0	10.5	0	0	0	0	0	0	0	3	0	0	22	1.5	0	0.2	0	0	0
10.12.1995	7:30	0	21.5	5.5	14	5.5	10.9	4.8	34	10.8	15.3	18	21	0	3	9.7	4	0	11.5	16	3.5	12	18	0
11.12.1995	7:30	0	1.5	18.2	14.5	0	10.7	0	0	17.7	42	22	28	1.5	2.5	0	10	10.1	7.5	0	14.5	10.5	36.5	4.7
12.12.1995	7:30	0	0	0	0	0	0	0	6.5	0	2.2	1	2	0	2	0	0	0	1	0	0.5	0	5	0
13.12.1995	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14.12.1995	7:30	0	3	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
15.12.1995	7:30	36.5	0	7.5	0	0	10.8	0	0	0	15	0	0.5	0	12	0	5.3	6.5	5.5	0	62	0	19.5	0
16.12.1995	7:30	12	80	72.8	0	0	8.9	38.8	0	65.7	52	67.5	55	28.2	0	3	47	49.2	30.5	0	4.5	0	25.5	17.6
17.12.1995	7:30	0	82	127	187	69.5	10.6	3.3	60.2	14.4	10.5	11	11	0	0	0	12	7.7	2	0	37	75	7	4.1
18.12.1995	7:30	34.5	5	0	5.5	3	0	0	0	3.7	0.7	3.5	0	0	0	0	0	0	1	0	5.5	0	10	0
19.12.1995	7:30	0	0	0	11	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0.7	0	1	0	0	0
20.12.1995	7:30	2	0	0	2.5	0	0	0	0	19.5	0	2	3.5	0	0	0	0	0	0.5	0	3.5	0	0	0
21.12.1995	7:30	18	8	15.5	0	0	0	2.3	0	0	5.8	4	5.4	0.6	15.5	0	0	0	0.2	0	1	0	8.5	3.7
22.12.1995	7:30	2.5	22	25.9	0	0	10.4	10.1	0	27.2	20.2	20	28	25	0	15	18	19	35.5	0	37	0	18.5	6.7
23.12.1995	7:30	8.2	23	18.7	0	0	11	0	0	9.4	21	9	22	0	0	25	2.5	0	11	0	17	0	30	0
24.12.1995	7:30	0	19	30.4	0	0	10.4	2.6	43	6	22.8	12	26	1.5	0	45	12.5	18.7	22	0	54	0	19.5	3.8
25.12.1995	7:30	0	6	6	0	0	0	0	0	2.8	1.2	2	2.5	0	1	0	0.6	0	1.5	0	9.5	0	5.5	0
26.12.1995	7:30	0	0	0	0	36.5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2.5	69.5	0	0
27.12.1995	7:30	18.5	0	0	0	13.5	0	16.7	0	0	0	0	0	0	3.5	0	16	0	5.5	0	0	4	0	9.2
28.12.1995	7:30	4.5	45	46.4	0	2	10.3	9.4	0	20.6	10.4	14.5	13.7	6	0	4	0	14	19.5	146.7	18	38	31.5	6.4
29.12.1995	7:30	0	9	12.9	0	0	10.9	2.9	0	3.4	0	1	1.5	0	0	0	0	0	2.5	0	9.5	0	0	4
30.12.1995	7:30	0	0	1.2	0	0	11	0	0	0	0	0.5	3.5	0	0	0	0	0	0	0	4.5	0	0	0
31.12.1995	7:30	0	2	0	0	0	10.8	2.2	0	0	0	0	0	0	0	0	0	1.6	0	0	2.5	0	0	3.7
01.01.1996	7:30	0	2.5	5.5	109.5	0.5	0	0	27	3.3	12.5	9	3	0	0	0	0	0	1.5	0	4.5	0	0	0
02.01.1996	7:30	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	1.2	0	0	0
03.01.1996	7:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04.01.1996	7:30	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
