#wind.dat Min Temperatur									
@dataValueAttribs									
wind	0	999	m/s						
@dataSetAttribs									
missingDataVal	-99								
dataStart	01.01.1970 07:30								
dataEnd	31.12.2000 07:30								
tres	d								
@statAttribVal									
name	PLAUEN (MNS	GERA-Leumnitz							
ID	4420	-99							
elevation	386	311.0							
x	4509438.51	4509438.5							
y	5594007.771	5638819.6							
dataColumn	1	2							
@dataVal									
07.07.1970	07:30	1.09	1.43															
08.07.1970	07:30	1.80	2.06															
09.07.1970	07:30	1.80	2.06															
10.07.1970	07:30	2.76	2.76															
11.07.1970	07:30	1.80	1.67															
12.07.1970	07:30	1.93	2.06															
13.07.1970	07:30	1.20	1.93															
14.07.1970	07:30	3.86	3.70															
15.07.1970	07:30	4.03	5.08															
16.07.1970	07:30	2.91	3.22															
17.07.1970	07:30	4.20	4.37															
18.07.1970	07:30	3.70	3.22															
19.07.1970	07:30	2.06	2.76															
20.07.1970	07:30	3.53	4.20															
21.07.1970	07:30	2.91	2.91															
22.07.1970	07:30	1.93	1.67															
23.07.1970	07:30	0.70	1.20															
24.07.1970	07:30	1.55	1.31															
25.07.1970	07:30	4.37	3.06															
26.07.1970	07:30	4.54	3.70															
27.07.1970	07:30	2.19	2.62															
28.07.1970	07:30	1.80	2.91															
29.07.1970	07:30	2.91	2.76															
30.07.1970	07:30	1.67	1.31															
31.07.1970	07:30	0.79	1.80															
01.08.1970	07:30	1.09	1.31															
02.08.1970	07:30	1.20	1.43															
03.08.1970	07:30	0.53	1.09															
04.08.1970	07:30	0.53	0.79															
05.08.1970	07:30	0.99	0.89															
06.08.1970	07:30	1.09	1.55															
07.08.1970	07:30	1.09	1.31															
08.08.1970	07:30	1.20	1.43															
09.08.1970	07:30	2.06	1.67															
10.08.1970	07:30	1.67	1.67															
11.08.1970	07:30	1.93	2.19															
12.08.1970	07:30	1.67	2.33															
13.08.1970	07:30	0.70	0.89															
14.08.1970	07:30	2.06	2.47															
15.08.1970	07:30	0.70	1.55															
16.08.1970	07:30	3.22	3.22															
17.08.1970	07:30	2.47	2.91															
18.08.1970	07:30	1.67	1.67															
19.08.1970	07:30	2.06	1.80															
20.08.1970	07:30	1.20	1.93															
21.08.1970	07:30	1.09	2.47															
22.08.1970	07:30	2.06	3.22															
23.08.1970	07:30	1.67	1.80															
24.08.1970	07:30	2.47	2.06															
25.08.1970	07:30	1.31	1.09															
26.08.1970	07:30	0.70	1.31															
27.08.1970	07:30	0.89	1.67															
28.08.1970	07:30	1.20	1.43															
29.08.1970	07:30	0.70	1.67															
30.08.1970	07:30	0.53	1.43															
31.08.1970	07:30	0.53	1.67															
01.09.1970	07:30	1.43	2.33															
02.09.1970	07:30	1.31	1.80															
03.09.1970	07:30	2.33	3.37															
04.09.1970	07:30	2.19	2.62															
05.09.1970	07:30	4.54	5.26															
06.09.1970	07:30	3.53	4.90															
07.09.1970	07:30	1.09	1.67															
08.09.1970	07:30	4.90	4.37															
09.09.1970	07:30	3.86	4.54															
10.09.1970	07:30	3.22	3.06															
11.09.1970	07:30	1.67	3.37															
12.09.1970	07:30	2.76	3.53															
13.09.1970	07:30	4.72	4.20															
14.09.1970	07:30	4.90	5.83															
15.09.1970	07:30	2.76	3.37															
16.09.1970	07:30	5.64	5.26															
17.09.1970	07:30	2.19	2.91															
18.09.1970	07:30	0.89	1.09															
19.09.1970	07:30	0.70	1.43															
20.09.1970	07:30	0.70	0.89															
21.09.1970	07:30	2.76	2.76															
22.09.1970	07:30	1.67	1.20															
23.09.1970	07:30	1.20	1.43															
24.09.1970	07:30	0.53	1.43															
25.09.1970	07:30	0.79	1.55															
26.09.1970	07:30	0.89	1.20															
27.09.1970	07:30	0.89	1.67															
28.09.1970	07:30	0.89	1.80															
29.09.1970	07:30	2.76	2.06															
30.09.1970	07:30	3.53	3.70															
01.10.1970	07:30	3.06	2.91															
02.10.1970	07:30	4.03	4.54															
03.10.1970	07:30	5.64	5.45															
04.10.1970	07:30	4.54	4.37															
05.10.1970	07:30	3.37	3.70															
06.10.1970	07:30	3.86	3.06															
07.10.1970	07:30	3.22	2.19															
08.10.1970	07:30	1.67	1.80															
09.10.1970	07:30	1.67	2.19															
10.10.1970	07:30	1.43	1.43															
