# rain.dat rainfall uncorrected																	
@dataValueAttribs																	
rain	0	9999.0	mm														
@dataSetAttribs																	
missingDataVal	-99																
dataStart	01.01.1970	7:30															
dataEnd	31.05.1999	7:30															
tres	d																
@statAttribVal																	
name	TANNA	MUEHLTROFF	OETTERSDORF	MEHLTHEUER	STELZEN	TOBERTITZ	PAHREN	ZEULENRODA(Stadt)	ZEULENRODA(Tal)	STAITZ (TAL	GOEHREN-DOE	GOESCHITZ	MIESITZ	SCHLEIZ	GREIZ-DOELA	PLAUEN (MNS	PAUSA-UNTER
ID	43051	43054	43060	43333	43334	43335	43350	43351	43352	43353	43354	43355	4218	4234	4420	4420	4232
elevation	548	490.0	470.0	496.0	584.0	470.0	395.0	462.0	360.0	350	300	410	340	501	270	386	442
x	4490565	4495252.0	4487045.3	4502338.6	4497658.1	4500000.0	4492928.4	4498797.8	4498798.3	4500000	4501200.459	4490591.399	4488211.276	4485831.93	4512945.667	4509438.51	4500000
y	5595899	5601453.6	5607028.8	5601452.0	5593999.8	5593999.3	5612579.1	5612574.4	5614465.3	5620026.659	5620026.797	5610691.834	5621819.645	5603361.446	5610699.374	5594007.771	5607012.859
dataColumn	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
@dataVal																	
	Uhrzeit	Tanna	MUEHLTROFF	OETTERSDORF	MEHLTHEUER	STELZEN	TOBERTITZ	PAHREN	ZEULENRODA(Stadt)	ZEULENRODA(Tal)	STAITZ (TAL	GOEHREN-DOE	GOESCHITZ	MIESITZ	SCHLEIZ	GREIZ-DOELA	PLAUEN (MNS	PAUSA-UNTER
24.05.1984	7:30	11.8	3.4	8.0	7.0	7.3	8.2	2.7	6.5	6.0	6.3	5.2	7.3	-99.0	-99.0	-99.0	6.9	-99.0
25.05.1984	7:30	1.5	3.2	7.0	4.7	1.4	0.0	11.7	8.2	8.0	5.6	15.2	3.2	-99.0	-99.0	-99.0	1.1	-99.0
26.05.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.0	0.1	0.1	0.0	-99.0	-99.0	-99.0	0.0	-99.0
27.05.1984	7:30	14.8	8.2	5.0	5.6	14.4	13.8	10.1	7.2	3.0	3.9	3.7	7.3	-99.0	-99.0	-99.0	13.1	-99.0
28.05.1984	7:30	4.8	7.0	3.0	8.4	6.2	6.4	8.1	6.5	8.3	9.6	10.1	8.3	-99.0	-99.0	-99.0	7.7	-99.0
29.05.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	-99.0	-99.0	-99.0	0.0	-99.0
30.05.1984	7:30	0.6	3.0	1.0	0.0	0.1	0.3	1.0	3.1	0.4	0.2	0.2	0.7	-99.0	-99.0	-99.0	0.9	-99.0
31.05.1984	7:30	1.0	0.5	0.8	2.2	3.6	1.5	3.0	1.7	2.1	2.1	2.1	1.4	-99.0	-99.0	-99.0	1.0	-99.0
01.06.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
02.06.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
03.06.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
04.06.1984	7:30	0.0	0.5	0.0	1.6	3.7	0.0	3.6	22.6	29.1	38.4	25.2	0.0	-99.0	-99.0	-99.0	1.4	-99.0
05.06.1984	7:30	33.1	33.0	30.5	27.2	32.1	37.8	27.3	31.3	23.4	22.9	20.4	24.1	-99.0	-99.0	-99.0	28.9	-99.0
06.06.1984	7:30	12.9	12.5	8.7	8.5	15.0	15.3	11.0	5.8	10.3	11.9	10.6	11.2	-99.0	-99.0	-99.0	11.5	-99.0
07.06.1984	7:30	0.0	1.0	5.0	0.5	0.1	0.5	1.5	2.2	1.7	0.2	0.3	2.7	-99.0	-99.0	-99.0	0.0	-99.0
08.06.1984	7:30	10.8	16.0	8.0	15.8	16.1	16.6	11.3	11.0	12.2	5.3	6.7	9.7	-99.0	-99.0	-99.0	6.4	-99.0
09.06.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
10.06.1984	7:30	0.4	0.0	0.3	0.3	0.2	0.0	0.4	0.2	0.0	0.2	0.0	0.5	-99.0	-99.0	-99.0	0.2	-99.0
11.06.1984	7:30	0.4	0.0	0.0	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
12.06.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
13.06.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
14.06.1984	7:30	5.3	5.4	4.8	4.5	6.1	5.8	7.0	6.8	6.2	6.4	5.9	7.7	-99.0	-99.0	-99.0	3.3	-99.0
15.06.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.2	0.0	-99.0	-99.0	-99.0	0.0	-99.0
16.06.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
17.06.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
18.06.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
19.06.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
20.06.1984	7:30	0.0	0.3	0.0	0.7	0.4	0.5	0.2	1.3	0.2	0.4	0.4	0.9	-99.0	-99.0	-99.0	0.5	-99.0
21.06.1984	7:30	10.3	7.0	2.0	3.0	13.8	11.3	6.3	11.5	13.2	2.5	2.5	2.4	-99.0	-99.0	-99.0	5.8	-99.0
22.06.1984	7:30	0.0	0.8	0.5	0.2	5.5	0.0	0.2	4.6	4.1	0.3	0.1	0.0	-99.0	-99.0	-99.0	0.4	-99.0
23.06.1984	7:30	5.5	3.4	3.5	2.5	0.4	6.2	4.2	0.0	1.3	6.6	5.5	3.0	-99.0	-99.0	-99.0	2.9	-99.0
24.06.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.1	-99.0
25.06.1984	7:30	6.5	10.3	8.4	9.5	7.2	11.4	8.5	6.9	7.6	10.2	8.5	9.2	-99.0	-99.0	-99.0	7.8	-99.0
26.06.1984	7:30	0.7	0.3	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
27.06.1984	7:30	4.8	1.3	1.0	1.7	7.1	5.7	2.5	2.3	2.9	1.0	0.5	0.0	-99.0	-99.0	-99.0	8.9	-99.0
28.06.1984	7:30	0.5	0.8	0.5	0.5	0.3	0.6	1.4	1.9	1.2	1.1	1.1	0.0	-99.0	-99.0	-99.0	0.1	-99.0
29.06.1984	7:30	1.3	0.0	1.5	0.5	0.7	0.0	0.3	0.1	0.0	2.0	5.4	1.8	-99.0	-99.0	-99.0	0.0	-99.0
30.06.1984	7:30	0.5	0.0	1.5	0.0	0.6	0.2	0.2	0.5	2.1	1.2	1.5	0.0	-99.0	-99.0	-99.0	0.0	-99.0
01.07.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	2.1	0.0	0.0	1.3	-99.0	-99.0	-99.0	0.9	-99.0
02.07.1984	7:30	6.0	8.8	7.5	5.0	9.2	1.6	8.7	6.8	8.6	11.3	10.0	10.6	-99.0	-99.0	-99.0	7.2	-99.0
03.07.1984	7:30	3.1	3.6	2.0	2.0	3.0	8.2	2.8	2.7	2.9	4.9	4.2	2.5	-99.0	-99.0	-99.0	2.5	-99.0
04.07.1984	7:30	0.4	0.5	1.0	0.7	0.7	2.3	0.3	0.1	0.2	0.4	0.5	0.1	-99.0	-99.0	-99.0	0.2	-99.0
05.07.1984	7:30	0.4	0.0	0.0	0.2	0.1	1.0	0.1	0.0	0.0	0.2	0.2	0.0	-99.0	-99.0	-99.0	0.0	-99.0
06.07.1984	7:30	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
07.07.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
08.07.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
09.07.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
10.07.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
11.07.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
12.07.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2	3.3	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
13.07.1984	7:30	2.7	4.6	3.0	3.9	2.3	0.0	5.6	12.5	10.2	7.3	3.8	1.0	-99.0	-99.0	-99.0	0.0	-99.0
14.07.1984	7:30	6.3	9.5	6.5	6.5	11.1	7.4	10.8	14.5	15.8	6.1	7.6	8.8	-99.0	-99.0	-99.0	3.3	-99.0
15.07.1984	7:30	17.7	21.6	30.0	34.5	15.5	20.5	10.8	5.4	5.6	25.0	21.2	10.2	-99.0	-99.0	-99.0	22.3	-99.0
16.07.1984	7:30	3.6	3.4	2.0	3.6	3.7	4.3	4.5	2.0	1.1	6.5	10.1	5.0	-99.0	-99.0	-99.0	4.2	-99.0
17.07.1984	7:30	1.4	1.6	3.0	1.4	2.3	1.6	1.5	3.7	3.0	1.6	1.5	4.0	-99.0	-99.0	-99.0	0.5	-99.0
18.07.1984	7:30	2.7	3.6	5.0	4.5	2.9	3.5	5.4	2.1	2.0	6.5	5.8	6.5	-99.0	-99.0	-99.0	4.8	-99.0
19.07.1984	7:30	4.1	2.4	2.0	2.6	2.1	10.0	1.3	0.2	0.1	0.0	0.7	3.0	-99.0	-99.0	-99.0	2.2	-99.0
20.07.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
21.07.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
22.07.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
23.07.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
24.07.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
25.07.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
26.07.1984	7:30	0.8	0.8	0.0	0.6	0.7	1.9	0.2	0.8	2.1	2.9	3.0	0.3	-99.0	-99.0	-99.0	0.4	-99.0
27.07.1984	7:30	7.0	5.2	5.4	3.0	7.4	7.4	3.0	3.5	4.0	2.8	3.7	5.0	-99.0	-99.0	-99.0	6.0	-99.0
28.07.1984	7:30	9.0	9.6	5.6	11.4	7.8	9.3	8.6	9.2	9.3	10.8	13.8	7.2	-99.0	-99.0	-99.0	12.2	-99.0
29.07.1984	7:30	0.6	0.5	0.0	0.9	0.2	0.5	0.4	0.0	0.1	2.3	0.7	0.0	-99.0	-99.0	-99.0	0.3	-99.0
30.07.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
31.07.1984	7:30	0.0	0.0	0.0	0.4	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	2.0	-99.0
01.08.1984	7:30	11.0	8.4	1.5	5.8	9.9	4.0	10.5	16.1	14.3	16.6	13.4	8.4	-99.0	-99.0	-99.0	3.2	-99.0
02.08.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
03.08.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
04.08.1984	7:30	31.2	24.7	26.0	16.5	12.6	10.6	31.2	19.5	17.0	16.3	20.1	17.8	-99.0	-99.0	-99.0	13.5	-99.0
05.08.1984	7:30	1.5	1.9	1.5	2.4	1.8	2.8	2.0	1.5	1.2	1.2	1.2	19.0	-99.0	-99.0	-99.0	4.9	-99.0
06.08.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
07.08.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
08.08.1984	7:30	2.8	1.8	3.5	1.6	0.0	1.3	0.1	0.5	0.1	1.0	3.3	0.4	-99.0	-99.0	-99.0	0.4	-99.0
09.08.1984	7:30	4.2	4.9	1.5	1.7	6.1	8.6	0.6	2.0	0.0	0.1	2.5	1.2	-99.0	-99.0	-99.0	9.4	-99.0
10.08.1984	7:30	4.8	2.5	2.0	6.8	12.1	3.3	4.6	1.5	2.6	2.5	1.5	6.8	-99.0	-99.0	-99.0	1.0	-99.0
11.08.1984	7:30	28.7	32.1	30.0	31.3	32.0	30.4	33.4	29.4	28.4	34.7	27.0	29.8	-99.0	-99.0	-99.0	43.4	-99.0
12.08.1984	7:30	1.4	0.7	2.5	1.4	0.3	1.3	0.6	0.3	0.2	0.3	1.0	0.3	-99.0	-99.0	-99.0	0.4	-99.0
13.08.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
14.08.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
15.08.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
16.08.1984	7:30	3.4	3.0	1.5	1.7	2.8	1.9	4.7	3.2	2.3	1.6	1.6	6.8	-99.0	-99.0	-99.0	1.8	-99.0
17.08.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
18.08.1984	7:30	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
19.08.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
20.08.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
21.08.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
22.08.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
23.08.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
24.08.1984	7:30	19.8	13.2	4.5	7.2	15.1	8.7	25.2	33.5	48.1	19.6	18.7	18.3	-99.0	-99.0	-99.0	7.6	-99.0
25.08.1984	7:30	4.1	2.5	7.0	6.4	15.2	4.2	10.6	1.7	0.2	2.3	2.3	7.8	-99.0	-99.0	-99.0	4.4	-99.0
26.08.1984	7:30	0.7	1.0	0.0	1.0	1.1	0.8	0.5	2.1	1.4	1.0	1.0	0.0	-99.0	-99.0	-99.0	0.1	-99.0
27.08.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
28.08.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
29.08.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
30.08.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
31.08.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
01.09.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
02.09.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
03.09.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
04.09.1984	7:30	2.6	2.2	2.5	1.6	3.2	3.8	2.6	2.6	1.8	2.5	2.5	2.3	-99.0	-99.0	-99.0	2.6	-99.0
05.09.1984	7:30	9.6	7.2	6.5	8.5	1.0	2.7	5.2	7.6	6.0	5.6	5.6	5.2	-99.0	-99.0	-99.0	9.2	-99.0
06.09.1984	7:30	5.0	2.7	1.0	5.2	4.1	4.7	5.9	6.2	6.1	6.5	7.2	5.8	-99.0	-99.0	-99.0	4.2	-99.0
07.09.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
08.09.1984	7:30	6.6	6.8	5.0	2.6	6.0	5.6	5.5	5.8	3.6	3.6	3.6	6.1	-99.0	-99.0	-99.0	3.7	-99.0
09.09.1984	7:30	5.2	6.9	8.0	8.0	6.6	6.1	11.0	8.5	8.3	9.8	9.8	10.8	-99.0	-99.0	-99.0	6.4	-99.0
10.09.1984	7:30	0.3	1.6	2.5	0.2	0.3	0.5	0.8	0.8	0.7	1.5	1.9	1.4	-99.0	-99.0	-99.0	0.0	-99.0
11.09.1984	7:30	11.2	11.6	12.0	10.4	13.0	7.0	13.8	13.7	9.9	11.3	12.6	12.3	-99.0	-99.0	-99.0	7.9	-99.0
12.09.1984	7:30	3.9	2.3	2.9	2.9	3.2	1.3	0.8	0.8	1.0	0.9	1.1	1.5	-99.0	-99.0	-99.0	0.5	-99.0
13.09.1984	7:30	0.1	0.0	0.1	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.1	-99.0	-99.0	-99.0	0.0	-99.0
14.09.1984	7:30	3.7	1.2	0.8	1.4	2.2	1.7	0.7	0.5	0.5	0.5	0.6	0.8	-99.0	-99.0	-99.0	0.5	-99.0
15.09.1984	7:30	1.0	0.3	0.2	2.3	1.6	1.5	3.2	2.4	3.5	3.0	3.1	2.9	-99.0	-99.0	-99.0	3.8	-99.0
16.09.1984	7:30	0.9	0.2	0.0	1.2	1.4	1.3	0.7	1.1	0.1	3.0	0.6	0.8	-99.0	-99.0	-99.0	0.2	-99.0
17.09.1984	7:30	0.1	0.3	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.2	-99.0	-99.0	-99.0	0.0	-99.0
18.09.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
19.09.1984	7:30	1.0	1.3	1.0	0.5	0.4	0.5	0.3	0.7	0.0	0.4	0.3	0.8	-99.0	-99.0	-99.0	0.6	-99.0
20.09.1984	7:30	0.7	0.1	0.5	1.8	0.9	0.0	1.7	1.5	2.4	2.7	2.4	1.9	-99.0	-99.0	-99.0	0.1	-99.0
21.09.1984	7:30	23.9	14.6	10.0	22.2	28.4	11.5	10.0	17.2	12.5	12.5	13.0	10.0	-99.0	-99.0	-99.0	7.7	-99.0
22.09.1984	7:30	0.7	0.8	0.5	0.0	1.1	0.6	0.8	0.8	0.6	0.5	0.6	0.9	-99.0	-99.0	-99.0	0.1	-99.0
23.09.1984	7:30	1.9	1.6	0.5	3.2	2.7	2.8	0.6	2.3	1.7	1.4	1.5	1.7	-99.0	-99.0	-99.0	1.9	-99.0
24.09.1984	7:30	1.9	0.7	1.0	1.0	1.7	0.0	0.1	0.0	0.0	0.9	0.8	0.1	-99.0	-99.0	-99.0	1.2	-99.0
25.09.1984	7:30	0.4	0.5	0.5	0.0	0.3	1.3	0.5	0.2	0.0	0.0	0.0	0.1	-99.0	-99.0	-99.0	0.0	-99.0
26.09.1984	7:30	12.8	8.4	8.0	10.5	15.7	12.5	10.1	7.8	6.4	8.8	9.2	12.2	-99.0	-99.0	-99.0	8.5	-99.0
27.09.1984	7:30	0.1	0.2	0.0	0.4	0.2	0.0	1.0	1.2	2.0	2.9	3.0	0.0	-99.0	-99.0	-99.0	0.3	-99.0
28.09.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
29.09.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
30.09.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.1	0.0	0.3	0.3	0.0	-99.0	-99.0	-99.0	0.0	-99.0
01.10.1984	7:30	0.0	0.0	0.0	0.0	0.2	0.5	0.1	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
02.10.1984	7:30	4.8	4.8	4.5	6.5	4.5	4.6	5.5	4.3	2.8	2.7	2.1	6.5	-99.0	-99.0	-99.0	4.1	-99.0
03.10.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
04.10.1984	7:30	1.3	1.3	1.5	0.7	1.2	0.9	1.4	1.4	0.8	1.1	1.2	1.5	-99.0	-99.0	-99.0	0.6	-99.0
05.10.1984	7:30	0.0	0.0	0.0	0.3	0.5	0.0	0.7	0.1	0.3	0.6	0.0	0.0	-99.0	-99.0	-99.0	0.2	-99.0
06.10.1984	7:30	0.0	1.4	0.5	0.2	0.8	0.0	0.2	0.0	0.0	0.1	0.0	1.7	-99.0	-99.0	-99.0	0.4	-99.0
07.10.1984	7:30	8.4	8.6	8.0	9.8	9.4	10.3	9.8	7.6	8.2	9.3	9.1	11.7	-99.0	-99.0	-99.0	8.7	-99.0
08.10.1984	7:30	0.4	0.0	0.0	0.0	0.3	0.0	0.2	0.3	0.0	0.3	0.3	0.0	-99.0	-99.0	-99.0	0.1	-99.0
09.10.1984	7:30	3.6	1.3	3.0	0.7	3.0	2.1	1.0	1.0	0.4	0.9	0.9	0.7	-99.0	-99.0	-99.0	1.6	-99.0
10.10.1984	7:30	1.9	1.3	1.5	0.7	1.2	0.0	0.3	0.4	0.2	0.3	0.5	1.0	-99.0	-99.0	-99.0	1.6	-99.0
11.10.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.0	0.2	0.2	0.0	-99.0	-99.0	-99.0	0.0	-99.0
12.10.1984	7:30	1.0	0.8	1.0	0.3	1.2	0.0	0.1	0.0	0.0	0.8	1.5	0.4	-99.0	-99.0	-99.0	0.1	-99.0
13.10.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
14.10.1984	7:30	0.0	0.0	0.0	0.0	1.0	0.9	0.0	0.0	0.0	0.2	0.1	0.0	-99.0	-99.0	-99.0	0.0	-99.0
15.10.1984	7:30	0.0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
16.10.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
17.10.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
18.10.1984	7:30	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.1	-99.0
19.10.1984	7:30	0.7	0.6	0.7	0.6	1.0	0.0	0.2	0.0	0.0	0.0	0.0	0.8	-99.0	-99.0	-99.0	0.7	-99.0
20.10.1984	7:30	0.7	0.4	0.3	0.8	0.5	0.0	1.2	1.5	0.8	0.8	0.6	0.3	-99.0	-99.0	-99.0	0.0	-99.0
21.10.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
22.10.1984	7:30	0.3	0.3	0.0	0.2	0.4	1.3	0.0	0.4	0.0	0.4	0.5	0.7	-99.0	-99.0	-99.0	0.2	-99.0
23.10.1984	7:30	3.6	2.9	3.0	2.5	3.0	2.4	3.9	4.0	4.9	4.5	4.6	4.3	-99.0	-99.0	-99.0	1.4	-99.0
24.10.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
25.10.1984	7:30	0.4	1.3	1.0	0.0	0.4	0.4	0.9	0.5	0.5	0.5	0.5	2.7	-99.0	-99.0	-99.0	0.0	-99.0
26.10.1984	7:30	2.0	4.8	6.0	1.1	2.2	1.8	4.1	4.7	4.5	2.3	2.0	6.3	-99.0	-99.0	-99.0	0.8	-99.0
27.10.1984	7:30	0.0	0.2	0.5	0.7	0.0	0.0	0.6	0.0	0.0	0.2	0.2	0.2	-99.0	-99.0	-99.0	0.4	-99.0
28.10.1984	7:30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.0	-99.0	-99.0	0.0	-99.0
