# J2K model output
# 
#date/time	tmeam	rhum	sunh	solRad	netRad	refET
1991-09-07 07:30	7.05	92.99303006584336	0.0	6.6893110320522045	7.315717210272025	1.2691588905890576
1991-09-08 07:30	9.85	90.99002214531512	1.1	7.763529604561535	7.392125702377812	1.5509512300484933
1991-09-09 07:30	11.9	81.00123454324316	6.4	13.171051944613328	8.081322340737941	2.029869298590997
1991-09-10 07:30	14.15	61.02382840749608	11.2	18.00107107715612	8.144901890591978	3.2854666410901068
1991-09-11 07:30	12.4	76.95911938663806	0.8	7.224133579267474	7.219023951952258	2.080957685291312
1991-09-12 07:30	8.4	70.95365026403466	10.9	17.417930346124848	7.875621580693953	2.1821295278242605
1991-09-13 07:30	10.45	59.98158656267996	11.2	17.582232833154446	7.5214306090467185	2.6193918100282603
1991-09-14 07:30	13.7	60.96169865307437	11.2	17.44040100261	7.5180678119634425	2.492940429670338
1991-09-15 07:30	14.0	65.98144892431134	8.9	15.00200200447195	7.431439427109291	2.7175098051962414
1991-09-16 07:30	14.0	86.04113565758188	3.3	9.319782539053728	7.086807745128708	1.8907929850020493
1991-09-17 07:30	12.2	85.98475421862054	2.7	8.635264765913247	6.947486388858061	1.7779195004864274
1991-09-18 07:30	11.25	77.97652796078697	7.2	12.94892147123503	7.088819437635409	2.031554761820744
1991-09-19 07:30	13.2	84.03166702017153	4.5	10.204852259268373	6.920656263894195	1.8201497832524238
1991-09-20 07:30	9.45	85.95370511682587	3.5	9.137368000407582	6.750295598889832	1.5555092123935852
1991-09-21 07:30	10.95	73.95068923555202	10.0	15.270890981621761	6.669969231814158	2.0419023652261403
1991-09-22 07:30	11.75	99.01315788098368	0.0	5.6153235914683535	6.318120004818369	0.9744696722143503
1991-09-23 07:30	7.6	93.95099820599866	1.3	6.771356444810707	6.4437496975069495	1.059964317402914
1991-09-24 07:30	10.2	98.97244993878579	0.0	5.471637423714619	6.255702064418644	0.7376594863015458
1991-09-25 07:30	14.75	85.0298564502134	4.7	9.773330200056783	6.380753009894233	1.9323804099935948
1991-09-26 07:30	11.7	95.02164511589814	1.1	6.344171920392954	6.170975433751646	1.2651395409701391
1991-09-27 07:30	7.2	97.94950384612609	0.0	5.257099790643659	6.172207118021449	0.7727517749509033
1991-09-28 07:30	6.15	87.0288023374145	1.2	6.276736977897389	6.155587256754074	1.2430382750759155
1991-09-29 07:30	10.25	76.97947042921592	0.0	5.115023200064648	6.183128248941136	1.807708514519662
1991-09-30 07:30	8.05	100.0	0.0	5.044343404930339	5.9740528158842805	0.7199889825102012
1991-10-01 07:30	5.4	96.0155185329674	0.9	5.772259385239164	5.943364710219443	0.7351806624814308
1991-10-02 07:30	5.0	96.96929502167283	0.4	5.255671760428897	5.916702982256826	0.7153297523626513
1991-10-03 07:30	6.9	84.9437473259578	5.7	9.805434644726029	5.356687874986069	1.2738159201944865
1991-10-04 07:30	10.4	70.96098004023247	9.5	12.979208326867205	4.640077453084139	1.6533199136683894
1991-10-05 07:30	12.0	71.02114927848422	8.1	11.638725226193904	4.753677443951871	2.0467009625000347
1991-10-06 07:30	9.5	97.98291983104943	0.0	4.626827362605042	5.6329240012150965	1.0351137842128353
1991-10-07 07:30	10.6	90.04541753138842	8.0	11.29525644910428	4.790513149573181	1.154339763461104
1991-10-08 07:30	14.2	65.01289684566774	8.0	11.166765147090231	4.308804468425532	2.426258819923855
1991-10-09 07:30	12.25	76.01864575610574	9.1	11.948191416987644	4.1553614647954475	1.4449684716049667
1991-10-10 07:30	12.15	80.95531691995592	8.5	11.320451790722728	4.214862607002981	1.3246460204515018
1991-10-11 07:30	10.35	77.01394006913192	9.0	11.595108254810615	3.8071864914966156	1.6001376035245536
1991-10-12 07:30	9.5	88.97552137124444	5.4	8.566081301852629	4.485995289026164	1.10551187157169
1991-10-13 07:30	7.9	100.0	0.0	4.159039434910852	5.295839736892885	0.742656726586298
