# rain.dat rainfall uncorrected							
@dataValueAttribs							
rain	0	9999	mm				
@dataSetAttribs							
missingDataVal	-99						
dataStart	01.01.1970	07:30:00					
dataEnd	31.12.2000	07:30:00					
tres	d						
@statAttribVal							
name		TANNA	OETTERSDORF	PAHREN	STAITZ (TAL	GOEHREN-DOE	GOESCHITZ
13.07.1987	07:30:00	0	0	0	0	0	0
14.07.1987	07:30:00	0	0	0	0	0	0
15.07.1987	07:30:00	0	0	0.692979055	0	0	0
16.07.1987	07:30:00	14.07122993	12.46363231	7.533659481	4.101911613	3.292113718	10.15109001
17.07.1987	07:30:00	4.910676993	4.405313841	3.79836271	8.94356412	10.5534337	5.920383891
18.07.1987	07:30:00	19.99390522	20.4955392	21.1977674	20.3952153	17.28439115	16.38092335
19.07.1987	07:30:00	0	0	0	0	0	0
20.07.1987	07:30:00	9.144874259	1.370023563	0.692979055	0	0.797750995	0.88522541
21.07.1987	07:30:00	1.171551584	0.88522541	0	4.607503752	2.380015014	0.88522541
22.07.1987	07:30:00	1.370023563	0	1.171551584	1.470178465	7.634413821	0
23.07.1987	07:30:00	0	0	0	0	0	0
24.07.1987	07:30:00	0	0	0	0	0	0
25.07.1987	07:30:00	5.617602284	4.910676993	5.415688102	2.5827505	3.79836271	0.88522541
26.07.1987	07:30:00	3.494663197	2.380015014	0.692979055	1.570702139	4.203061693	6.424798079
27.07.1987	07:30:00	7.735160371	12.46363231	12.66462673	8.94356412	8.842900014	12.66462673
28.07.1987	07:30:00	0	0	0.667815292	0	0	0
29.07.1987	07:30:00	0.797750995	2.380015014	0.978039534	0.88522541	2.481381192	1.073877368
30.07.1987	07:30:00	6.122181599	12.46363231	4.607503752	8.94356412	8.54087019	6.828146858
31.07.1987	07:30:00	0	1.370023563	0.720722958	0	0	1.171551584
01.08.1987	07:30:00	5.112721579	6.424798079	5.112721579	4.405313841	4.101911613	5.920383891
02.08.1987	07:30:00	0.720722958	2.380015014	2.076013625	2.886831572	3.595913155	1.67148603
03.08.1987	07:30:00	5.617602284	1.873556461	5.112721579	5.920383891	6.021288245	5.819468286
04.08.1987	07:30:00	0.720722958	0	1.370023563	1.370023563	1.270398748	1.772455131
05.08.1987	07:30:00	4.000745214	0	1.270398748	2.684117799	2.988172753	1.974751907
06.08.1987	07:30:00	3.089500974	2.5827505	2.785479159	0.978039534	1.570702139	1.67148603
07.08.1987	07:30:00	0.978039534	2.886831572	0.667815292	0	0.797750995	0.667815292
08.08.1987	07:30:00	0	0.88522541	0.667815292	0.692979055	0	0.720722958
09.08.1987	07:30:00	10.050492	9.446795882	7.231348087	7.533659481	7.533659481	7.02976513
10.08.1987	07:30:00	3.79836271	1.873556461	2.886831572	5.314712248	4.910676993	2.886831572
11.08.1987	07:30:00	0	0	0	0	0	0
12.08.1987	07:30:00	3.190814944	1.370023563	9.849280888	9.044222165	8.641553166	8.037354819
13.08.1987	07:30:00	2.380015014	0	2.380015014	1.370023563	4.506416436	2.684117799
14.08.1987	07:30:00	2.380015014	5.415688102	6.727323998	5.415688102	1.67148603	4.304195684
15.08.1987	07:30:00	0	0	0	0	0	0
16.08.1987	07:30:00	2.481381192	0	2.380015014	2.076013625	2.380015014	1.67148603
17.08.1987	07:30:00	0	0	0.692979055	0	0	0
18.08.1987	07:30:00	7.835899286	12.46363231	12.16211461	10.15109001	8.440180686	11.15681244
19.08.1987	07:30:00	7.332126781	2.380015014	0.88522541	0.692979055	0.88522541	0
20.08.1987	07:30:00	0	0	0	0	0	0
21.08.1987	07:30:00	0	0	0	0	0	0
22.08.1987	07:30:00	0	0	0	0	0	0.692979055
23.08.1987	07:30:00	1.570702139	2.380015014	1.772455131	0.978039534	0.978039534	2.481381192
24.08.1987	07:30:00	0	0	0	0	0	0.692979055
25.08.1987	07:30:00	0.667815292	0	0.692979055	0.692979055	0.667815292	0
26.08.1987	07:30:00	0	0	0	0	0	0
27.08.1987	07:30:00	3.494663197	4.405313841	3.79836271	3.494663197	3.697146341	4.203061693
28.08.1987	07:30:00	4.203061693	4.405313841	3.393396622	2.177321018	1.772455131	5.112721579
29.08.1987	07:30:00	3.190814944	4.405313841	3.089500974	1.974751907	2.076013625	1.772455131
30.08.1987	07:30:00	0	0.88522541	0	0	0	0
31.08.1987	07:30:00	0	0	0	0	0	0
01.09.1987	07:30:00	0.720722958	0	0	0	0	0
02.09.1987	07:30:00	0.797750995	2.380015014	1.67148603	1.270398748	3.595913155	0
03.09.1987	07:30:00	0	0	0	0	0	0
04.09.1987	07:30:00	0	0	0	0	0	0
05.09.1987	07:30:00	1.171551584	1.370023563	2.177321018	2.785479159	2.481381192	1.270398748
06.09.1987	07:30:00	1.470178465	0.88522541	2.278658685	0.797750995	0.720722958	0
07.09.1987	07:30:00	23.10349582	18.48877286	18.58912643	22.7023263	24.20661956	20.4955392
08.09.1987	07:30:00	0	0	0	0	0	0
09.09.1987	07:30:00	0	0	0	0	0	0
10.09.1987	07:30:00	6.828146858	4.405313841	1.772455131	1.570702139	1.67148603	2.5827505
11.09.1987	07:30:00	2.177321018	2.380015014	0.978039534	0.720722958	0.797750995	1.570702139
12.09.1987	07:30:00	0	0	0	0	0	0
13.09.1987	07:30:00	0.720722958	1.370023563	0.692979055	0	0.692979055	0
14.09.1987	07:30:00	2.481381192	2.380015014	4.405313841	10.15109001	8.94356412	3.79836271
15.09.1987	07:30:00	0	0	0	0	0	0
16.09.1987	07:30:00	0	0	0	0	0	0
17.09.1987	07:30:00	0	0.88522541	0	0	0	0.88522541
18.09.1987	07:30:00	15.67810739	12.46363231	20.99713763	14.17167937	10.95570367	14.17167937
19.09.1987	07:30:00	0	0	0	0	0	0
20.09.1987	07:30:00	0	0	0	0	0	0
21.09.1987	07:30:00	0	0	0	0	0	0
22.09.1987	07:30:00	0	0	0	3.190814944	4.203061693	0
23.09.1987	07:30:00	8.94356412	14.97517817	8.037354819	8.238781584	7.634413821	9.044222165
24.09.1987	07:30:00	6.727323998	3.899562299	5.819468286	8.440180686	7.231348087	5.819468286
25.09.1987	07:30:00	0	0	0.692979055	0	0	0
26.09.1987	07:30:00	0	0	0	0	0	0
27.09.1987	07:30:00	0.720722958	0.88522541	0.667815292	0.667815292	0.797750995	0.720722958
28.09.1987	07:30:00	0.797750995	0	0	0	0	0
29.09.1987	07:30:00	0.978039534	0.667815292	1.073877368	1.270398748	1.470178465	0.667815292
30.09.1987	07:30:00	0	0	0	0	0	0
01.10.1987	07:30:00	0	0	0	0	0	0
02.10.1987	07:30:00	0	0	0	0	0	0
03.10.1987	07:30:00	0	0	0	0	0	0
04.10.1987	07:30:00	0	0	0	0	0	0
05.10.1987	07:30:00	0	0	0	0	0	0
06.10.1987	07:30:00	4.506416436	0.88522541	1.073877368	1.370023563	1.873556461	0.667815292
07.10.1987	07:30:00	0	0.667815292	0	0	0	0.692979055
08.10.1987	07:30:00	4.203061693	1.67148603	0.667815292	0	0.667815292	1.171551584
09.10.1987	07:30:00	0.692979055	0	0	0	0	0
10.10.1987	07:30:00	0	0	0	0	0	0
11.10.1987	07:30:00	0.720722958	1.570702139	0.720722958	0.978039534	1.171551584	0.797750995
12.10.1987	07:30:00	1.073877368	0.692979055	0	0.692979055	0	0.667815292
13.10.1987	07:30:00	0.797750995	0	0	0	0	0
14.10.1987	07:30:00	0.88522541	0.720722958	0	0	0	0.88522541
15.10.1987	07:30:00	0	0	0	0	0	0
16.10.1987	07:30:00	0	0	0	0	0	0
17.10.1987	07:30:00	3.899562299	3.79836271	4.304195684	2.5827505	3.79836271	2.886831572
18.10.1987	07:30:00	0	0	0	0	0	0
19.10.1987	07:30:00	0	0	0	0	0	0
20.10.1987	07:30:00	0	0	0	0	0	0
21.10.1987	07:30:00	2.076013625	1.171551584	0.88522541	0.720722958	0.88522541	1.370023563
22.10.1987	07:30:00	4.405313841	4.405313841	3.494663197	4.000745214	4.304195684	4.203061693
23.10.1987	07:30:00	1.570702139	1.570702139	1.171551584	1.073877368	1.073877368	1.570702139
24.10.1987	07:30:00	0	0	0	0	0	0
25.10.1987	07:30:00	0.720722958	0.667815292	0.692979055	0	0	1.370023563
26.10.1987	07:30:00	0	0	0	0	0	0
27.10.1987	07:30:00	0	0	0	0	0	0
28.10.1987	07:30:00	0	0	0	0	0	0
29.10.1987	07:30:00	0	0	0	0	0	0
30.10.1987	07:30:00	0	0	0	0	0	0
31.10.1987	07:30:00	0	0	0	0	0	0
01.11.1987	07:30:00	2.362815693	3.465314609	1.07807131	0.617582193	3.66600572	1.174161619
02.11.1987	07:30:00	4.46898035	2.063050667	2.562986113	5.472799523	3.364983343	1.07807131
03.11.1987	07:30:00	0.801360808	0	0	0.593699457	0.593699457	0
04.11.1987	07:30:00	0	0	0	0	0	0
05.11.1987	07:30:00	0.593699457	0	0.617582193	0	0	0
06.11.1987	07:30:00	0	0	0	0	0	0
07.11.1987	07:30:00	0	0	0	0	0	0
08.11.1987	07:30:00	0	0	0	0	0	0
09.11.1987	07:30:00	0	0	0	0	0	0
10.11.1987	07:30:00	2.362815693	2.7633302	0.983371967	1.467298455	1.56599767	1.56599767
11.11.1987	07:30:00	0	0.801360808	0	0.801360808	0.983371967	0.617582193
12.11.1987	07:30:00	6.075036824	5.272041395	0.983371967	2.162890142	2.063050667	1.467298455
13.11.1987	07:30:00	4.46898035	2.262816675	0.801360808	0.643966595	0.643966595	1.863710238
14.11.1987	07:30:00	0.717480261	0.890741403	0	0	0	0.617582193
15.11.1987	07:30:00	0	0	0	0	0.801360808	0.717480261
16.11.1987	07:30:00	3.766362679	3.364983343	3.66600572	3.164358374	3.364983343	3.565655917
17.11.1987	07:30:00	1.764261312	2.063050667	3.164358374	1.467298455	1.665007307	2.562986113
18.11.1987	07:30:00	1.56599767	1.467298455	1.271227227	1.863710238	3.465314609	2.063050667
19.11.1987	07:30:00	9.285727484	9.285727484	14.09830579	9.987790591	9.68691745	14.90009954
20.11.1987	07:30:00	8.683884987	5.372421101	7.279299398	6.877912382	6.175403391	8.382936839
21.11.1987	07:30:00	2.562986113	2.863551465	1.963316409	2.063050667	2.7633302	1.764261312
22.11.1987	07:30:00	2.863551465	2.162890142	1.467298455	1.36899972	0.643966595	1.467298455
23.11.1987	07:30:00	0.617582193	0.593699457	0	0	0	0.801360808
24.11.1987	07:30:00	1.168946893	2.155499678	1.10297199	1.10297199	1.168946893	1.326834926
25.11.1987	07:30:00	10.68976639	12.29398634	10.58948925	10.48921043	11.291395	10.89031571
26.11.1987	07:30:00	0	0	0	0	0	0.890741403
27.11.1987	07:30:00	0.717480261	0	0	0.617582193	1.07807131	0.717480261
28.11.1987	07:30:00	0	0	0	0	0	0
29.11.1987	07:30:00	0	0	0	0	0	0
30.11.1987	07:30:00	0	0	0	0	0	0
01.12.1987	07:30:00	0	0	1.056733275	0	0	1.10297199
02.12.1987	07:30:00	1.244928994	1.10297199	1.056733275	0	0	0
03.12.1987	07:30:00	0	0	0	0	0	0
04.12.1987	07:30:00	0	0	0	0	0	0
05.12.1987	07:30:00	0	0	0	0	0	0
06.12.1987	07:30:00	0	0	1.063958636	1.063958636	0	0
07.12.1987	07:30:00	1.776189352	1.244928994	1.326834926	1.68322544	1.168946893	1.326834926
08.12.1987	07:30:00	0	0	0	0	0	0
09.12.1987	07:30:00	0	0	0	0	0	0
10.12.1987	07:30:00	1.591393636	1.244928994	1.501023194	1.68322544	1.591393636	1.591393636
11.12.1987	07:30:00	0	0	0	0	0	0
12.12.1987	07:30:00	0	0	0	0	0	0
13.12.1987	07:30:00	0	0	0	0	0	0
14.12.1987	07:30:00	0	0	0	0	0	0
15.12.1987	07:30:00	0	0	0	0	0	0
16.12.1987	07:30:00	11.68287262	15.47850646	9.786322471	6.59631863	6.99460583	11.88257227
17.12.1987	07:30:00	12.49448727	13.29643711	7.680651901	7.680651901	11.39166088	11.19112756
18.12.1987	07:30:00	19.20867016	22.31396325	11.89296749	9.386027791	8.081970187	12.3942375
19.12.1987	07:30:00	4.569362904	5.272041395	8.884507012	7.680651901	5.773925864	10.2886477
20.12.1987	07:30:00	8.282616697	6.275767991	7.379640756	7.279299398	7.279299398	8.081970187
21.12.1987	07:30:00	1.56599767	0.890741403	1.271227227	2.063050667	2.162890142	1.271227227
22.12.1987	07:30:00	0	0.801360808	0.617582193	0.617582193	0.717480261	0
23.12.1987	07:30:00	0	0	0	0	0	0
24.12.1987	07:30:00	0	0	0	0	0	0
25.12.1987	07:30:00	1.591393636	1.10297199	0	0	0	1.056733275
26.12.1987	07:30:00	0.890741403	0.801360808	0.617582193	1.271227227	0.717480261	0.717480261
27.12.1987	07:30:00	0	0	1.174161619	0	0.593699457	0
28.12.1987	07:30:00	0	0	0	0	0	0
29.12.1987	07:30:00	0.717480261	1.271227227	1.36899972	1.271227227	0.890741403	1.07807131
30.12.1987	07:30:00	0	0	0	0	0	0
31.12.1987	07:30:00	0	0	0	0	0	0
01.01.1988	07:30:00	0.890741403	0.801360808	4.067465566	2.663139914	2.863551465	4.669746101
02.01.1988	07:30:00	5.372421101	4.268218851	2.562986113	1.963316409	1.764261312	0.801360808
03.01.1988	07:30:00	0.983371967	1.467298455	0	0.617582193	0.617582193	0
04.01.1988	07:30:00	2.362815693	0.801360808	1.36899972	0.801360808	1.174161619	1.07807131
05.01.1988	07:30:00	0.801360808	0.801360808	0.983371967	0.717480261	0.717480261	1.271227227
06.01.1988	07:30:00	2.262816675	2.462875389	0.617582193	0	0	0.643966595
07.01.1988	07:30:00	2.462875389	1.764261312	2.063050667	1.07807131	1.467298455	1.271227227
08.01.1988	07:30:00	0.983371967	0.801360808	1.36899972	5.472799523	4.46898035	2.063050667
09.01.1988	07:30:00	0	0	0	0	0	0
10.01.1988	07:30:00	1.501023194	1.063958636	1.056733275	1.412593455	1.591393636	1.10297199
11.01.1988	07:30:00	3.619992315	1.326834926	3.619992315	3.521425924	3.226239608	4.608919348
12.01.1988	07:30:00	0	0	0	0	0	0
13.01.1988	07:30:00	0	0	0	0	0	0
14.01.1988	07:30:00	0	0	0	0	0	0
15.01.1988	07:30:00	1.168946893	1.056733275	1.056733275	1.412593455	1.326834926	0
16.01.1988	07:30:00	0.593699457	0	0.617582193	0	0.593699457	0
17.01.1988	07:30:00	1.764261312	2.063050667	2.462875389	2.462875389	2.663139914	3.465314609
18.01.1988	07:30:00	0	0	0	0	0	0
19.01.1988	07:30:00	0	0	0	0	1.056733275	0
20.01.1988	07:30:00	0	0	0	0	0	0
21.01.1988	07:30:00	0	0	0.617582193	0	0	0
22.01.1988	07:30:00	15.3009701	12.29398634	7.178955881	6.677205989	5.974668342	10.48921043
23.01.1988	07:30:00	0.983371967	0.801360808	1.36899972	2.462875389	1.963316409	2.362815693
24.01.1988	07:30:00	1.665007307	2.262816675	4.067465566	3.164358374	3.364983343	3.264663907
25.01.1988	07:30:00	2.262816675	0.801360808	0	1.36899972	1.36899972	0
26.01.1988	07:30:00	1.174161619	1.271227227	0.593699457	0.890741403	0.801360808	0.717480261
27.01.1988	07:30:00	0	0.801360808	0	0	0.617582193	0
28.01.1988	07:30:00	2.562986113	1.665007307	1.07807131	0.643966595	0.717480261	1.271227227
29.01.1988	07:30:00	0	0	0	0	0.617582193	0
30.01.1988	07:30:00	0.717480261	0.593699457	0.617582193	0	0	0.717480261
31.01.1988	07:30:00	0.717480261	0.617582193	0.617582193	0.717480261	1.271227227	0.617582193
01.02.1988	07:30:00	6.677205989	1.764261312	0	0.617582193	0	0.983371967
02.02.1988	07:30:00	14.79987922	6.275767991	3.766362679	2.063050667	2.262816675	5.272041395
03.02.1988	07:30:00	0.593699457	0	0.643966595	0.801360808	0	0
04.02.1988	07:30:00	0	0	0	0	0	0
05.02.1988	07:30:00	4.669746101	1.467298455	0	0	0	0.643966595
06.02.1988	07:30:00	1.36899972	2.162890142	1.467298455	0	0	1.271227227
07.02.1988	07:30:00	1.271227227	1.07807131	0.593699457	0	0.617582193	2.063050667
08.02.1988	07:30:00	6.175403391	2.462875389	1.764261312	1.174161619	1.07807131	2.262816675
09.02.1988	07:30:00	3.06406916	2.063050667	3.967093553	2.362815693	2.663139914	2.362815693
10.02.1988	07:30:00	4.46898035	1.56599767	0.890741403	0.617582193	0.717480261	1.56599767
11.02.1988	07:30:00	1.56599767	1.07807131	0.593699457	0.617582193	0.890741403	1.174161619
12.02.1988	07:30:00	9.586622756	9.285727484	11.291395	13.396675	11.89296749	10.2886477
13.02.1988	07:30:00	0	0	0.593699457	0	0	0
14.02.1988	07:30:00	0	0	0	0	0	0
15.02.1988	07:30:00	0	0	0	0	0	0
16.02.1988	07:30:00	0	0	0	0	0	0
17.02.1988	07:30:00	2.162890142	1.764261312	2.462875389	2.063050667	2.162890142	2.262816675
18.02.1988	07:30:00	6.376130583	3.264663907	6.376130583	6.175403391	6.175403391	6.677205989
19.02.1988	07:30:00	10.79004187	8.784196996	8.884507012	6.476491133	5.573176532	11.39166088
20.02.1988	07:30:00	2.155499678	1.244928994	3.619992315	1.412593455	1.244928994	1.056733275
21.02.1988	07:30:00	2.059820502	0	1.056733275	0	1.168946893	0
22.02.1988	07:30:00	0	0	0.593699457	0	0	0
23.02.1988	07:30:00	3.565655917	3.364983343	4.268218851	4.368598845	4.870513031	4.669746101
24.02.1988	07:30:00	6.895016789	4.608919348	7.193815703	5.502201685	4.311733539	6.695872707
25.02.1988	07:30:00	17.57693884	14.07983339	18.97610748	18.57633028	13.97993884	13.48049031
26.02.1988	07:30:00	2.639099223	3.1280434	3.1280434	0	1.870050822	2.059820502
27.02.1988	07:30:00	3.422939885	1.870050822	4.212754671	5.104916407	4.509818588	2.348051671
28.02.1988	07:30:00	5.999280898	3.718632466	4.708055705	5.999280898	5.30351175	4.311733539
29.02.1988	07:30:00	5.104916407	3.521425924	4.608919348	5.204201602	4.608919348	3.324541636
01.03.1988	07:30:00	3.619992315	4.608919348	5.601579092	8.090711693	7.692007762	5.30351175
02.03.1988	07:30:00	3.1280434	1.244928994	4.608919348	1.96463771	1.244928994	1.591393636
03.03.1988	07:30:00	0	0	1.063958636	1.168946893	1.056733275	1.063958636
04.03.1988	07:30:00	1.36899972	1.271227227	0.717480261	0.890741403	1.07807131	0.890741403
05.03.1988	07:30:00	1.870050822	0	0	1.063958636	0	0
06.03.1988	07:30:00	2.444812697	1.591393636	1.326834926	2.541839741	2.444812697	1.870050822
07.03.1988	07:30:00	13.69738119	9.285727484	9.987790591	9.987790591	9.486326209	11.79270916
08.03.1988	07:30:00	5.30351175	4.509818588	4.708055705	3.817340512	2.932014015	3.817340512
09.03.1988	07:30:00	0	1.10297199	1.063958636	0	0	2.639099223
10.03.1988	07:30:00	3.817340512	2.639099223	3.619992315	3.916111216	4.014939888	5.899828478
11.03.1988	07:30:00	6.275767991	1.764261312	4.569362904	5.272041395	6.175403391	5.673552013
12.03.1988	07:30:00	3.565655917	2.262816675	3.364983343	5.171660555	5.071278749	6.677205989
13.03.1988	07:30:00	16.37778059	21.57489631	14.87904292	14.77913682	13.1808418	17.67687444
14.03.1988	07:30:00	3.324541636	0	1.056733275	1.063958636	1.056733275	1.412593455
15.03.1988	07:30:00	4.41075579	1.244928994	2.251597368	2.639099223	2.73656317	2.834208074
16.03.1988	07:30:00	4.870513031	2.063050667	0.617582193	1.665007307	2.063050667	1.764261312
17.03.1988	07:30:00	0.890741403	1.174161619	1.467298455	0.643966595	0.717480261	0.801360808
18.03.1988	07:30:00	3.324541636	2.639099223	1.68322544	2.639099223	1.870050822	1.244928994
19.03.1988	07:30:00	0	0	0	0	0	0
20.03.1988	07:30:00	1.665007307	1.36899972	2.7633302	2.262816675	2.262816675	1.665007307
21.03.1988	07:30:00	4.569362904	5.472799523	6.075036824	3.766362679	3.465314609	6.175403391
22.03.1988	07:30:00	0.801360808	4.368598845	5.573176532	3.06406916	1.963316409	4.970896169
23.03.1988	07:30:00	12.09347978	7.078610204	2.262816675	0.890741403	1.863710238	4.167840892
24.03.1988	07:30:00	1.467298455	3.465314609	2.7633302	3.565655917	3.66600572	3.866725628
25.03.1988	07:30:00	5.272041395	3.264663907	5.272041395	5.874298	6.476491133	5.472799523
26.03.1988	07:30:00	3.766362679	5.272041395	3.565655917	2.362815693	4.669746101	4.368598845
27.03.1988	07:30:00	6.175403391	9.285727484	9.88750135	8.382936839	6.175403391	10.08807805
28.03.1988	07:30:00	2.863551465	3.264663907	3.264663907	4.268218851	2.663139914	3.866725628
29.03.1988	07:30:00	0	0	0	0	0	0
30.03.1988	07:30:00	0	0	0	0	0	0
31.03.1988	07:30:00	21.31232351	15.3009701	17.70586396	19.4090313	18.90812289	18.00643953
01.04.1988	07:30:00	10.2886477	9.386027791	7.479979956	7.479979956	10.08807805	7.479979956
02.04.1988	07:30:00	0	0	0	0	0	0
03.04.1988	07:30:00	0	0	0	0	0	0
04.04.1988	07:30:00	2.562986113	1.07807131	1.271227227	0	0.983371967	0.890741403
05.04.1988	07:30:00	0.890741403	1.271227227	1.665007307	3.264663907	2.462875389	1.467298455
06.04.1988	07:30:00	0	0	0	0	0	0
07.04.1988	07:30:00	0	0	0	0	0	0
08.04.1988	07:30:00	4.770129582	2.063050667	2.362815693	1.271227227	1.665007307	2.562986113
09.04.1988	07:30:00	1.863710238	1.56599767	1.665007307	1.963316409	2.663139914	1.56599767
10.04.1988	07:30:00	0	0	0	0	0	0
11.04.1988	07:30:00	0	0	0	0	0	0
12.04.1988	07:30:00	0	0	0	0	0	0
13.04.1988	07:30:00	3.66600572	3.06406916	5.773925864	9.486326209	7.780984659	4.268218851
14.04.1988	07:30:00	0	0	0	0	0	0
15.04.1988	07:30:00	0	0	0	0	0	0
16.04.1988	07:30:00	0	0	0	0	0	0
17.04.1988	07:30:00	0.801360808	0.593699457	0	0.890741403	0.643966595	0.801360808
18.04.1988	07:30:00	0	0	0	0	0.717480261	0
19.04.1988	07:30:00	0	0	0	0	0	0
20.04.1988	07:30:00	2.663139914	3.264663907	1.963316409	2.162890142	2.262816675	1.963316409
21.04.1988	07:30:00	0	0	0	0	0	0
22.04.1988	07:30:00	0	0	0	0	0	0
23.04.1988	07:30:00	0.593699457	0.801360808	0.801360808	0	0.890741403	0.617582193
24.04.1988	07:30:00	0	0	0	0	0	0
25.04.1988	07:30:00	0	0	0	0	0	0
26.04.1988	07:30:00	0	0	0	0	0	0
27.04.1988	07:30:00	0	0.801360808	0	0	0	0.717480261
28.04.1988	07:30:00	1.863710238	2.262816675	1.963316409	0.617582193	0.890741403	1.665007307
29.04.1988	07:30:00	0	0	0	0	0	0
30.04.1988	07:30:00	1.07807131	0	0.983371967	1.271227227	3.264663907	0
01.05.1988	07:30:00	2.380015014	0.88522541	0.978039534	0.797750995	1.073877368	2.684117799
02.05.1988	07:30:00	3.089500974	2.988172753	1.772455131	2.886831572	3.79836271	2.785479159
03.05.1988	07:30:00	1.470178465	1.470178465	1.772455131	2.177321018	2.278658685	2.076013625
04.05.1988	07:30:00	1.470178465	5.415688102	4.000745214	4.607503752	4.80963373	5.516651353
05.05.1988	07:30:00	2.177321018	1.873556461	1.772455131	0.667815292	0.88522541	2.785479159
06.05.1988	07:30:00	0	0	0	0	0	0
07.05.1988	07:30:00	0	0	0	0	0	0
08.05.1988	07:30:00	0	0	0	0	0	0
09.05.1988	07:30:00	0	0	0	0	0	0
10.05.1988	07:30:00	0	0	0	0	0	0
11.05.1988	07:30:00	0	0	0	0	0	0
12.05.1988	07:30:00	0	0	0	0	0	0
13.05.1988	07:30:00	0	0	0	0	0	0
14.05.1988	07:30:00	0	0	0	0	0	0
15.05.1988	07:30:00	0	0	0	0	0	0
16.05.1988	07:30:00	0	0	0	0	0	0
17.05.1988	07:30:00	0	0.88522541	2.785479159	2.5827505	2.278658685	0.978039534
18.05.1988	07:30:00	5.617602284	5.213723505	6.424798079	6.021288245	5.718541172	7.735160371
19.05.1988	07:30:00	5.011706175	3.494663197	5.415688102	3.79836271	2.380015014	5.213723505
20.05.1988	07:30:00	0	0.978039534	0	0	0	0.667815292
21.05.1988	07:30:00	0	0	0	0	0	0
22.05.1988	07:30:00	0	0	0	0	0	0
23.05.1988	07:30:00	0	0	0	0	0	0
24.05.1988	07:30:00	0	0	0	0	0	0
25.05.1988	07:30:00	0	0	0	0	0	0
26.05.1988	07:30:00	0	0	0	0	0	0
27.05.1988	07:30:00	0.720722958	1.570702139	0.692979055	2.481381192	4.304195684	0.720722958
28.05.1988	07:30:00	1.073877368	0.720722958	0	4.203061693	3.79836271	0.978039534
29.05.1988	07:30:00	6.122181599	3.393396622	2.278658685	0.978039534	1.974751907	0.797750995
30.05.1988	07:30:00	0	0	0	0	0	0
31.05.1988	07:30:00	0.692979055	0.88522541	0.667815292	0.720722958	0.797750995	0
01.06.1988	07:30:00	2.177321018	0	0.692979055	1.171551584	2.076013625	0
02.06.1988	07:30:00	0	0	0.667815292	0	0	0
03.06.1988	07:30:00	0	0	0	0	0	0
04.06.1988	07:30:00	10.050492	4.910676993	4.101911613	5.516651353	6.828146858	5.213723505
05.06.1988	07:30:00	5.112721579	2.886831572	3.393396622	2.886831572	4.101911613	2.684117799
06.06.1988	07:30:00	18.89017701	17.18401387	22.10053647	22.7023263	18.6894783	19.89357401
07.06.1988	07:30:00	1.772455131	0.88522541	0.667815292	0	0.667815292	0.667815292
08.06.1988	07:30:00	1.171551584	0.720722958	0.667815292	1.470178465	1.873556461	0
09.06.1988	07:30:00	0	0	0	0.720722958	0	0.692979055
10.06.1988	07:30:00	20.89682071	1.171551584	5.112721579	1.073877368	2.481381192	2.076013625
11.06.1988	07:30:00	1.873556461	3.899562299	2.076013625	14.77431913	9.144874259	1.270398748
12.06.1988	07:30:00	0	0	0.692979055	0	0	0
13.06.1988	07:30:00	0	0	0	0	0	0
14.06.1988	07:30:00	0	0	0	0	0	0
15.06.1988	07:30:00	0	0	0	0	0	0
16.06.1988	07:30:00	0	0	0	0	0	0
17.06.1988	07:30:00	0	0	0	0	0	0
18.06.1988	07:30:00	0	0	0	0	0	0
19.06.1988	07:30:00	0.797750995	1.370023563	1.171551584	0.667815292	1.073877368	0.978039534
20.06.1988	07:30:00	1.772455131	0	0.667815292	1.171551584	0.720722958	0.692979055
21.06.1988	07:30:00	0	0	0	0	0	0
22.06.1988	07:30:00	5.920383891	6.424798079	6.32393628	3.393396622	3.393396622	6.62649172
23.06.1988	07:30:00	0.797750995	0.88522541	0.692979055	0.692979055	0.667815292	0.978039534
24.06.1988	07:30:00	1.270398748	0.88522541	1.974751907	1.171551584	1.873556461	3.190814944
25.06.1988	07:30:00	1.270398748	0.88522541	0.88522541	0.88522541	0.720722958	0.797750995
26.06.1988	07:30:00	0	0	0	0	0	0.797750995
27.06.1988	07:30:00	7.93663072	1.873556461	1.171551584	0	1.171551584	3.190814944
28.06.1988	07:30:00	0.667815292	1.974751907	14.27212604	11.2573605	11.96108482	18.6894783
29.06.1988	07:30:00	0	0	0	0	0	0
30.06.1988	07:30:00	2.380015014	1.873556461	4.607503752	5.314712248	3.595913155	4.910676993
01.07.1988	07:30:00	0.692979055	0.88522541	0.692979055	0	5.516651353	0.720722958
02.07.1988	07:30:00	0	0	0	0	0	0
03.07.1988	07:30:00	5.920383891	6.928960503	5.920383891	5.920383891	5.314712248	5.415688102
04.07.1988	07:30:00	1.270398748	0.88522541	1.171551584	1.270398748	1.370023563	1.470178465
05.07.1988	07:30:00	2.886831572	3.899562299	2.380015014	3.393396622	2.886831572	2.5827505
06.07.1988	07:30:00	0.692979055	0	0	0	0	0
07.07.1988	07:30:00	3.494663197	6.424798079	5.112721579	5.516651353	6.122181599	8.238781584
08.07.1988	07:30:00	0	2.380015014	0.720722958	0.720722958	0.720722958	0.88522541
09.07.1988	07:30:00	0.978039534	0.88522541	10.95570367	1.974751907	2.076013625	0.978039534
