# abc model output
# 
time	simRunoff	obsRunoff
1990-09-12 07:30	2.9954508242474325	1.0
1990-09-13 07:30	1.6150895601969095	0.93
1990-09-14 07:30	2.6060422170952666	0.93
1990-09-15 07:30	1.4051279173713114	0.93
1990-09-16 07:30	2.267256728872882	0.93
1990-09-17 07:30	1.2224612881130408	0.93
1990-09-18 07:30	1.9725133541194075	0.93
1990-09-19 07:30	1.4155813206583456	0.73
1990-09-20 07:30	1.8601266180838847	0.73
1990-09-21 07:30	1.2315557489727607	0.73
1990-09-22 07:30	1.6333901577329797	0.8
1990-09-23 07:30	1.6398135016063018	0.8
1990-09-24 07:30	1.8032494372276924	0.8
1990-09-25 07:30	1.8998377463974827	0.8
1990-09-26 07:30	1.6691870103880924	0.93
1990-09-27 07:30	2.10629883936581	0.93
1990-09-28 07:30	1.4755926990376402	0.8
1990-09-29 07:30	1.8423599902482548	0.8
1990-09-30 07:30	1.2837656481627469	0.8
1990-10-01 07:30	1.6439331915159818	1.0
1990-10-02 07:30	2.4709561139015896	0.73
1990-10-03 07:30	1.6226218766189042	1.0
1990-10-04 07:30	2.149731819094383	1.4
1990-10-05 07:30	1.4153210326584467	1.4
1990-10-06 07:30	2.053306682612113	1.4
1990-10-07 07:30	1.3171292984128486	1.4
1990-10-08 07:30	1.8529368138725386	1.2
1990-10-09 07:30	1.1864624896191782	1.06
1990-10-10 07:30	1.6203750280691085	1.0
1990-10-11 07:30	1.032222365968685	1.0
1990-10-12 07:30	1.4097262744201244	1.0
1990-10-13 07:30	0.8980334583927561	0.93
1990-10-14 07:30	1.226461858745508	0.8
1990-10-15 07:30	0.7812891088016978	0.8
1990-10-16 07:30	1.067021817108592	0.8
1990-10-17 07:30	0.679721524657477	0.8
1990-10-18 07:30	0.928308980884475	0.73
1990-10-19 07:30	0.591357726452005	0.73
1990-10-20 07:30	0.8076288133694932	0.66
1990-10-21 07:30	0.5144812220132443	0.66
1990-10-22 07:30	0.8118370676314591	0.66
1990-10-23 07:30	0.4475986631515226	0.66
1990-10-24 07:30	0.7062982488393694	0.66
1990-10-25 07:30	0.3894108369418246	0.66
1990-10-26 07:30	0.6144794764902515	0.66
1990-10-27 07:30	0.3387874281393874	0.66
1990-10-28 07:30	0.5579971445465187	0.53
1990-10-29 07:30	0.32074506248126705	0.8
1990-10-30 07:30	1.8260175157554717	0.93
1990-10-31 07:30	1.1261282043587024	1.06
1990-11-01 07:30	1.7841552387072601	1.06
1990-11-02 07:30	1.3504915377920712	1.26
1990-11-03 07:30	1.8168950576753162	1.4
