# J2K model output
# 
#date/time	catchmentNRD1_w	catchmentNRD2_w	catchmentNRG1_w	catchmentNRG2_w	catchmentSimRunoffN	sNO3_Pool	sNH4_Pool	sN_activ_pool	sN_stabel_pool	sum_Ninput	PercoN	sinterflowN	actN_up	Denit_rate	Volati_rate
1994-07-20 07:30	0.0	2.923320381435448E-7	1.954439867088076E-9	1.3177927083200553E-8	53.58124537994281	5.52131263448425E-4	1.0718259077804501E-6	0.0070720590084904335	0.3465280364447553	0.0	6.120682174651447E-8	3.150234165007902E-7	0.0	0.0	1.1180432197008234E-16
1994-07-21 07:30	0.0	5.67598568251967E-7	1.8523573534173437E-9	1.2523856231909237E-8	101.41965402806919	5.543700297054638E-4	1.0664045643190973E-6	0.0070720589973846115	0.34652803647330627	0.0	2.8489909361273382E-8	8.316917164585913E-8	0.0	0.0	1.0751604841085856E-16
1994-07-22 07:30	0.0	7.910950881189132E-7	1.6892162697159065E-9	1.1273285369557122E-8	140.1216085591783	5.565789325829361E-4	1.0604402441788723E-6	0.007072058985125775	0.34652803650184955	0.0	1.8476002913589425E-8	2.9552982709178564E-8	0.0	0.0	1.0327379497308596E-16
1994-07-23 07:30	0.0	8.98691549196662E-7	1.5310372211332556E-9	9.851227086610741E-9	158.5968570910125	5.587266743700282E-4	1.0541138294218663E-6	0.0070720589720741425	0.34652803653038766	0.0	1.3016144658248358E-8	1.2823217257957452E-8	0.0	0.0	9.94967900601346E-17
1994-07-24 07:30	0.0	9.018102761462876E-7	1.4040042128098875E-9	8.48708835923846E-9	158.88048808647804	5.607813117997602E-4	1.0473526617273157E-6	0.007072058958043188	0.3465280365589185	0.0	9.275409592710878E-9	6.802670888558863E-9	0.0	0.0	9.617099321970276E-17
1994-07-25 07:30	0.0	8.418019513845769E-7	1.3118337387480027E-9	7.281979673024582E-9	148.19687543900082	5.627727448527823E-4	1.0399704242429871E-6	0.0070720589433345546	0.34652803658744197	0.0	6.789923845488856E-9	4.35649985026035E-9	0.0	0.0	9.292970844904864E-17
1994-07-26 07:30	0.0	7.532371370092162E-7	1.2469784203615298E-9	6.249280554060529E-9	132.57158254295118	5.647629173162378E-4	1.0329850614606735E-6	0.00707205892817329	0.3465280366159573	1.3556131362779124E-8	4.42604857860488E-9	2.8783641758608697E-9	0.0	0.0	8.81604559343539E-17
1994-07-27 07:30	0.0	6.589077756126866E-7	1.2041554127401544E-9	5.388303977075228E-9	115.97547814094538	5.667170845574192E-4	1.0265872472248854E-6	0.00707205891263953	0.34652803664446746	0.0	3.0107686418254276E-9	1.5863745323739874E-9	0.0	0.0	8.37508901056126E-17
1994-07-28 07:30	0.0	5.689654455675127E-7	1.1766127000971596E-9	4.6739287393814145E-9	100.17210427573274	5.686366871371437E-4	1.0207173510207298E-6	0.007072058896797286	0.3465280366729678	0.0	2.303856929021503E-9	8.707560673277256E-10	0.0	0.0	8.019606605350366E-17
1994-07-29 07:30	0.0	4.876424666970033E-7	1.1597515867067116E-9	4.08375937622871E-9	85.8943151655894	5.712403481670827E-4	1.015235818716138E-6	0.007072058880936648	0.34652803670146093	6.892129900978642E-7	1.7880026131892307E-9	5.530147077945256E-10	0.0	0.0	7.503179416838799E-17
1994-07-30 07:30	0.0	4.168175810120323E-7	1.1526113309917376E-9	3.6051335170775026E-9	73.46714158390391	5.742334186285503E-4	1.0102530217711772E-6	0.007072058864956734	0.3465280367299455	1.0730009146158873E-6	1.3343564642949177E-9	3.6629321562318617E-10	0.0	0.0	6.906566404163035E-17
1994-07-31 07:30	0.0	3.5416590955739303E-7	1.14683913116623E-9	3.2026005815984324E-9	62.4777977010305	5.761384352462277E-4	1.0056479848078032E-6	0.0070720588487492375	0.34652803675842203	0.0	9.880011801820926E-10	2.5297558495499927E-10	0.0	0.0	6.423593544532902E-17
1994-08-01 07:30	0.0	2.9910832145138024E-7	1.1389610739538927E-9	2.857708392552385E-9	52.82153844540212	5.7803392236145E-4	1.0013815502548037E-6	0.00707205883234693	0.3465280367868902	0.0	7.804769451069997E-10	1.6495621309259152E-10	0.0	0.0	5.924182109194185E-17
1994-08-02 07:30	0.0	2.505626886017186E-7	1.123643159136864E-9	2.5481979353672206E-9	44.304974800417554	5.799274782434858E-4	9.97492894035634E-7	0.007072058815797419	0.34652803681534816	0.0	6.367945470579198E-10	1.0917594791389183E-10	0.0	0.0	5.33906729047175E-17
1994-08-03 07:30	0.0	2.079972733668749E-7	1.099341640250875E-9	2.2734666970001755E-9	36.83506781967483	5.818196551756411E-4	9.938905958783643E-7	0.007072058799103569	0.3465280368438023	0.0	5.316667553489468E-10	6.525182193397875E-11	0.0	0.0	4.851153737445622E-17
1994-08-04 07:30	0.0	1.7094168109210814E-7	1.065745078972008E-9	2.031378517567248E-9	30.329416170331793	5.836997439682184E-4	9.90453409593451E-7	0.007072058782267973	0.34652803687224515	0.0	4.475339697311706E-10	4.18215402948114E-11	0.0	0.0	4.484157448265773E-17
1994-08-05 07:30	0.0	1.3928563704865177E-7	1.0256875605466728E-9	1.8210622911615034E-9	24.769144566900287	5.86139815848357E-4	9.871224895622634E-7	0.007072058765334834	0.3465280369006788	5.696807340458031E-7	3.7922237400482846E-10	3.0401102296773627E-11	0.0	0.0	4.142713432583718E-17
