# Thornthwaite model output
# 
time	daylength	potet	snowMelt	runoff	soilMoistStor
1990-01-27 07:30	9.33255896071047	39.36842265500153	5.1260718780810065E-15	39.83616219975871	200.0
1990-01-28 07:30	9.33255896071047	41.58303984529133	2.5630359390405032E-15	57.50422367723369	200.0
1990-01-29 07:30	9.33255896071047	60.57620562455327	1.2815179695202516E-15	49.7437865263402	200.0
1990-01-30 07:30	9.33255896071047	63.25338977865307	6.407589847601258E-16	38.24553027384356	200.0
1990-01-31 07:30	9.33255896071047	61.98328833388212	3.203794923800629E-16	19.12276513692178	185.68403956611786
1990-02-01 07:30	10.507190826128427	53.359928623304285	1.6018974619003145E-16	40.013660039867666	200.0
1990-02-02 07:30	10.507190826128427	41.290827602932964	8.009487309501573E-17	41.82174716846734	200.0
1990-02-03 07:30	10.507190826128427	25.289297409564583	4.004743654750786E-17	20.91087358423367	193.7607017904354
1990-02-04 07:30	10.507190826128427	18.94292979047893	2.002371827375393E-17	21.21821034209507	200.0
1990-02-05 07:30	10.507190826128427	17.594147634543624	1.0011859136876966E-17	34.52158795377572	200.0
1990-02-06 07:30	10.507190826128427	18.078788903639744	5.005929568438483E-18	23.066288225067986	200.0
1990-02-07 07:30	10.507190826128427	27.700979843029927	2.5029647842192414E-18	39.90310174101904	200.0
1990-02-08 07:30	10.507190826128427	37.10911173415738	1.2514823921096207E-18	41.79710715343083	200.0
1990-02-09 07:30	10.507190826128427	47.028974663366235	6.257411960548104E-19	82.99618024503229	200.0
1990-02-10 07:30	10.507190826128427	68.22178975960576	3.128705980274052E-19	57.90497174271326	200.0
1990-02-11 07:30	10.507190826128427	75.50385332442755	1.564352990137026E-19	30.78222425914285	200.0
1990-02-12 07:30	10.507190826128427	77.34645235733312	7.82176495068513E-20	21.210214600904862	200.0
1990-02-13 07:30	10.507190826128427	55.6542843490368	3.910882475342565E-20	22.82529787593404	200.0
1990-02-14 07:30	10.507190826128427	42.024182027795305	1.9554412376712824E-20	20.76766912406937	200.0
1990-02-15 07:30	10.507190826128427	24.256027242954687	9.777206188356412E-21	58.43971244055735	200.0
1990-02-16 07:30	10.507190826128427	17.614361923842562	4.888603094178206E-21	45.445788758357395	200.0
1990-02-17 07:30	10.507190826128427	18.712348994785632	2.444301547089103E-21	32.57194108178588	200.0
1990-02-18 07:30	10.507190826128427	20.924836821767705	1.2221507735445515E-21	36.176550880009096	200.0
1990-02-19 07:30	10.507190826128427	20.4733069755241	6.110753867722757E-22	45.23195490224251	200.0
1990-02-20 07:30	10.507190826128427	39.48270218251073	3.0553769338613787E-22	37.714958409865886	200.0
1990-02-21 07:30	10.507190826128427	52.328536663196275	1.5276884669306894E-22	61.357875873334805	200.0
1990-02-22 07:30	10.507190826128427	66.06348056845893	7.638442334653447E-23	50.97309115243794	200.0
1990-02-23 07:30	10.507190826128427	91.14758264633075	3.8192211673267234E-23	25.48654557621897	147.46041525366925
1990-02-24 07:30	10.507190826128427	79.47700415948846	1.9096105836633617E-23	12.743272788109484	146.5840933524554
1990-02-25 07:30	10.507190826128427	61.17201181086911	9.548052918316808E-24	6.371636394054742	169.88119014158627
1990-02-26 07:30	10.507190826128427	36.82616147931569	4.774026459158404E-24	23.547225528162667	200.0
1990-02-27 07:30	10.507190826128427	25.93622599403351	2.387013229579202E-24	11.773612764081333	187.0177735059665
1990-02-28 07:30	10.507190826128427	19.697022059838737	1.193506614789601E-24	14.834293405104539	200.0
1990-03-01 07:30	11.991759950871064	21.621617825441113	5.967533073948005E-25	7.4171467025522695	186.98616072455889
1990-03-02 07:30	11.991759950871064	31.221312952396183	2.9837665369740026E-25	3.7085733512761347	182.54629554969267
1990-03-03 07:30	11.991759950871064	32.95239269786685	1.4918832684870013E-25	12.366459501550981	200.0
1990-03-04 07:30	11.991759950871064	55.49668727833714	7.459416342435007E-26	34.949881611606905	200.0
1990-03-05 07:30	11.991759950871064	79.37336600937762	3.7297081712175033E-26	17.474940805803453	175.94218959062238
1990-03-06 07:30	11.991759950871064	99.48086818138013	1.8648540856087517E-26	8.737470402901726	151.61350684820823
1990-03-07 07:30	11.991759950871064	119.45062624460779	9.324270428043758E-27	4.368735201450863	89.1526477842874
1990-03-08 07:30	11.991759950871064	124.1108219523371	4.662135214021879E-27	2.1843676007254316	56.17144747769127
